gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
FOSL1	uc001ogg.1,uc010ros.1	1661.7	1467.48	356	7.17	4.75
FOSL2	uc002rma.3,uc010ymi.2,uc021vfg.1	3589.4	3395.18	2190	19.06	12.63
FOXA1	uc001wuf.4,uc010tpz.3	3379.64	3185.43	2553	23.68	15.7
FOXA2	uc002wsm.3,uc002wsn.3	2423	2228.78	588	7.79	5.17
FOXA3	uc002pdr.3	1989	1794.78	296	4.87	3.23
FOXB1	uc002agj.1,uc010bgh.1,uc021sna.1	1037.67	843.46	0	0	0
FOXB2	uc004ako.1	1299	1104.78	0	0	0
FOXC1	uc003mtp.3	3449	3254.78	1200	10.89	7.22
FOXC2	uc002fjq.3	1681	1486.78	2562	50.91	33.75
FOXD1	uc003kcp.3	2267	2072.78	0	0	0
FOXD2	uc001crm.3	4675	4480.78	133	0.88	0.58
FOXD2-AS1	uc001crl.3	2507	2312.78	2	0.03	0.02
FOXD3	uc001dax.2	2068	1873.78	0	0	0
FOXD4	uc003zfz.4	2187	1992.78	88.16	1.31	0.87
FOXD4L1	uc002tjw.4	2067	1872.78	8.06	0.13	0.08
FOXD4L2	uc004acn.3,uc004afx.1	3109	2914.78	14.16	0.14	0.1
FOXD4L3	uc004agm.1	2218	2023.78	84	1.23	0.81
FOXD4L5	uc010moc.3	3109	2914.78	8.01	0.08	0.05
FOXD4L6	uc004afi.2	2725	2530.78	73.61	0.86	0.57
FOXE1	uc004axu.3	3461	3266.78	0	0	0
FOXE3	uc001crk.3	1981	1786.78	54	0.89	0.59
FOXF1	uc002fjl.3	2562	2367.78	0	0	0
FOXF2	uc003mtm.3	2187	1992.78	0	0	0
FOXG1	uc001wqe.4	3206	3011.78	0	0	0
FOXH1	uc003zdc.3	2183	1988.78	71	1.05	0.7
FOXI1	uc003mai.4,uc003maj.4	2153.5	1959.28	0	0	0
FOXI2	uc009yas.2	3178	2983.78	0	0	0
FOXI3	uc010ytq.1	1260	1065.78	0	0	0
FOXJ1	uc002jqx.3	2640	2445.78	553	6.68	4.43
FOXJ2	uc001qtt.1,uc001qtu.3	3540.53	3346.31	773	6.82	4.52
FOXJ3	uc001che.3,uc001chf.3,uc001chg.3,uc001chh.2	5215.3	5021.08	1623.7	9.55	6.33
FOXK1	uc003sna.1,uc003snb.1,uc003snc.1	7293.9	7099.68	1061.23	4.42	2.93
FOXK2	uc002kfm.1,uc002kfn.3,uc002kfo.3,uc002kfp.3,uc010diu.3	2757.94	2563.72	1393	16.05	10.64
FOXL1	uc002fjr.3	3190	2995.78	2322	22.9	15.18
FOXL2	uc003esw.3	2917	2722.78	0	0	0
FOXM1	uc001qle.3,uc001qlf.3,uc001qlg.3,uc009zea.3,uc009zeb.3	3517.78	3323.56	2481	22.05	14.62
FOXN1	uc002hbj.3,uc010crm.3	2697	2502.78	19	0.22	0.15
FOXN2	uc002rwh.1	5463	5268.78	556	3.12	2.07
FOXN3	uc001xxn.4,uc001xxo.4,uc001xxp.2,uc010atk.3	7786	7591.78	5	0.02	0.01
FOXN3-AS1	uc001xxq.3	1077	882.78	0	0	0
FOXN3-AS2	uc001xxr.3	1261	1066.78	0	0	0
FOXN4	uc001toe.4,uc001tof.4,uc009zvg.3	3115.67	2921.45	0	0	0
FOXO1	uc001uxl.4,uc010acc.1,uc031qlh.1	1640.16	1445.94	457	9.34	6.19
FOXO3	uc003psk.2,uc003psm.2,uc010kdj.1,uc011ean.1	6952.62	6758.4	1312.31	5.74	3.8
FOXO3B	uc010vye.1	7259	7064.78	35.66	0.15	0.1
FOXO4	uc004dys.2,uc004dyt.2	3348	3153.78	156	1.46	0.97
FOXP1	uc003doi.3,uc003doj.3,uc003dok.3,uc003dol.3,uc003dom.3,uc003don.3,uc003doo.3,uc003dop.3,uc003doq.1,uc003dor.1,uc003dos.3,uc021xan.1,uc021xao.1	3295.9	3101.68	7296.01	69.49	46.07
FOXP2	uc003vgt.2,uc003vgu.3,uc003vgv.1,uc003vgw.3,uc003vgx.2,uc003vgz.3,uc003vha.3,uc003vhb.3,uc003vhc.3,uc003vhd.3,uc003vhe.1,uc010ljz.2,uc011kmu.2,uc011kmv.2	3909.04	3714.82	68	0.54	0.36
FOXP3	uc004dne.4,uc004dnf.4,uc011mnb.2,uc011mnc.2,uc022bwa.1	2277	2082.78	10	0.14	0.09
FOXP4	uc003oql.3,uc003oqm.3,uc003oqn.3	5921.44	5727.23	2229	11.5	7.62
FOXQ1	uc003mtl.4	2319	2124.78	382	5.31	3.52
FOXR1	uc001pui.3,uc001puj.3,uc001puk.3	957.33	763.14	0	0	0
FOXR2	uc004duo.3	2789	2594.78	0	0	0
FOXRED1	uc001qdi.3,uc001qdk.3,uc010sbn.2,uc010sbo.2,uc010sbp.2,uc010sbq.2,uc010sbr.2	2075.24	1881.02	3238.01	50.85	33.71
FOXRED2	uc003apn.4,uc003apo.4,uc003app.4	4971	4776.78	1235	7.64	5.06
FOXS1	uc002wwt.1	1318	1123.78	13	0.34	0.23
FP15737	uc003xds.3	2009	1814.78	21	0.34	0.23
FPGS	uc004bsf.1,uc004bsg.1,uc004bsh.1,uc004bsi.1,uc011mal.1	2479.75	2285.53	1045.01	13.51	8.95
FPGT	uc001dgb.2,uc010oqt.2,uc010oqu.2	4484	4289.78	354.27	2.44	1.62
FPGT-TNNI3K	uc001dgc.2,uc001dgd.3,uc001dge.2	2782	2587.78	8.73	0.1	0.07
FPR1	uc002pxq.3,uc021uyn.1,uc021uyo.1	1053	858.78	9	0.31	0.21
FPR2	uc002pxr.3,uc002pxs.4,uc010epf.3,uc021uyp.1	1769	1574.78	0	0	0
FPR3	uc002pxt.1,uc021uyq.1	1789.5	1595.28	0	0	0
FRA10AC1	uc001kiv.2,uc001kiz.2,uc001kjb.1,uc009xuh.1	2907.09	2712.87	359	3.91	2.59
FRAS1	uc003hkw.3,uc003hky.1,uc003hkz.3,uc003hla.1,uc003hlb.2,uc003hlc.1,uc010ijj.2	15188.67	14994.45	4699	9.26	6.14
FRAT1	uc001knc.1	2651	2456.78	4	0.05	0.03
FRAT2	uc001knd.1	2205	2010.78	6	0.09	0.06
FREM1	uc003zlk.3,uc003zll.3,uc003zlm.3,uc010mic.3	4967	4772.78	2	0.01	0.01
FREM2	uc001uwv.3,uc001uww.3	14264.74	14070.52	329	0.69	0.46
FREM3	uc021xsj.1	6623	6428.78	0	0	0
FRG1	uc003izs.3	1043	848.78	3784.04	131.7	87.31
FRG1B	uc002wvm.1,uc010gdr.1,uc010ztj.1,uc010ztk.1,uc010ztl.1	710.88	516.74	2060.06	117.77	78.08
FRG2B	uc010qvg.2	890	695.78	0	0	0
FRK	uc003pwi.1	2849	2654.78	1408	15.67	10.39
FRMD1	uc003qwm.4,uc003qwn.4,uc003qwo.4,uc011egs.2,uc011egt.2,uc031sre.1	3028	2833.78	6	0.06	0.04
FRMD3	uc004amq.1,uc004amr.1,uc004ams.2,uc022biz.1,uc022bja.1	2367.12	2172.9	330	4.49	2.97
FRMD4A	uc001ims.3,uc001imt.1,uc001imu.1,uc001imv.3,uc001imw.1,uc009xjf.1	2630.42	2436.2	61	0.74	0.49
FRMD4B	uc003dnu.2,uc003dnv.2,uc003dnw.2,uc003dnx.1,uc003dny.3,uc011bga.1	4394.42	4200.21	2001	14.07	9.33
FRMD5	uc001ztj.1,uc001ztk.1,uc001ztl.3,uc001ztm.3,uc001ztn.3,uc010uef.2	2228.74	2034.53	570	8.28	5.49
FRMD6	uc001wzb.4,uc001wzc.3,uc001wzd.3,uc001wze.3,uc001wzf.3,uc001wzg.3	4843.21	4648.99	1816	11.54	7.65
FRMD6-AS1	uc021rtc.1	2227	2032.78	0	0	0
FRMD6-AS2	uc031qon.1,uc031qoo.1	580.5	386.41	0	0	0
FRMD7	uc004ewn.3,uc011muy.2,uc022cdy.1	3074.33	2880.12	0	0	0
FRMD8	uc001odu.4,uc009yqj.3,uc010rof.2	3738.55	3544.33	1870	15.59	10.33
FRMD8P1	uc022bye.1	1800	1605.78	0	0	0
FRMPD1	uc004aag.1,uc004aah.1,uc011lqm.2,uc011lqn.2	3165.41	2971.19	25	0.25	0.16
FRMPD2	uc001jdv.3,uc001jgg.3,uc001jgh.3,uc001jgi.3,uc001jgj.3,uc001jgk.3,uc009xmy.2	1597.06	1402.84	4	0.08	0.06
FRMPD2P1	uc001jfy.4,uc001jgf.3	1947	1752.78	0	0	0
FRMPD4	uc004cuz.2,uc011mij.2	8465	8270.78	1	0	0
FRRS1	uc001dsh.1	2678	2483.78	874.7	10.4	6.9
FRRS1L	uc004bdw.1	1189	994.78	0	0	0
FRS2	uc001suy.3,uc001suz.3,uc009zrj.3,uc009zrk.3	6698.16	6503.94	1107	5.03	3.33
FRS3	uc003orc.1	2166	1971.78	64	0.96	0.64
FRY	uc001utx.3,uc001utz.3,uc010tdw.3,uc010tdx.2	10717	10522.78	3976	11.16	7.4
FRYL	uc003gye.1,uc003gyf.1,uc003gyg.1,uc003gyh.1,uc003gyi.1,uc003gyj.1,uc003gyk.3,uc003gyl.1,uc003gym.1,uc003gyn.3	5627.7	5433.48	10061.01	54.7	36.27
FRZB	uc002upa.2	2767	2572.78	2	0.02	0.02
FSBP	uc003ygm.3	5403	5208.78	64.91	0.37	0.24
FSCB	uc001wvn.3	3146	2951.78	0	0	0
FSCN1	uc003sou.3,uc003sov.3	2790.69	2596.47	4169	47.43	31.45
FSCN2	uc010wuo.2,uc010wup.2	1677.82	1483.6	147	2.93	1.94
FSCN3	uc003vmc.1,uc003vmd.2,uc010llc.2,uc011kog.1,uc011koh.1	1673	1478.78	0	0	0
FSD1	uc002lzy.2,uc002maa.2,uc010xie.2,uc010xif.2	1574	1379.78	1	0.02	0.01
FSD1L	uc004bcp.3,uc004bcq.2,uc011lvv.1,uc011lvw.1	2834.48	2640.28	75	0.84	0.56
FSD2	uc002bjd.2,uc010uol.1,uc010uom.1	2442	2247.78	0	0	0
FSHB	uc001msl.3,uc001msm.3,uc001msn.3	1913	1718.78	0	0	0
FSHR	uc002rww.3,uc002rwx.3,uc010fbn.3,uc010fbo.2	2253	2058.78	0	0	0
FSIP1	uc001zki.3	2813	2618.78	8	0.09	0.06
FSIP2	uc002upj.2,uc002upl.3,uc002upm.3,uc010frr.2	4250.93	4056.74	346.01	2.52	1.67
FST	uc003jpc.3,uc003jpd.3	1871.04	1676.82	1137	20.03	13.28
FSTL1	uc003eds.3,uc010hrb.2,uc011bjh.2	3834.47	3640.25	9019	73.19	48.52
FSTL3	uc002lpk.1,uc010drt.1	2506.75	2312.54	349	4.46	2.96
FSTL4	uc003kym.1,uc003kyn.1	5382	5187.78	4	0.02	0.02
FSTL5	uc003iqh.4,uc003iqi.4,uc010iqv.4	4824	4629.78	0	0	0
FTCD	uc002zie.3,uc002zif.3,uc002zig.3,uc002zih.3,uc010gqf.3,uc010gqg.1	1754.5	1560.28	0	0	0
FTCDNL1	uc002uvg.4,uc021vup.1	952	757.78	4	0.16	0.1
FTH1	uc001nsu.3	1229	1034.78	238917.82	6820.89	4521.95
FTH1P18	uc031tjg.1	913	718.78	0	0	0
FTH1P3	uc002rkn.1	954	759.78	41.18	1.6	1.06
FTHL17	uc004dcl.1	813	618.79	0	0	0
FTL	uc002pln.1,uc002plo.3	873.98	679.77	9964	433.02	287.08
FTLP10	uc010iho.1	1501	1306.78	0	0	0
FTMT	uc003kss.3	874	679.79	0	0	0
FTO	uc002ehr.3,uc002ehs.3,uc010cbz.3,uc010vha.2	4284.86	4090.64	5286	38.17	25.31
FTSJ1	uc004djn.1,uc004djo.1,uc011mlw.1	1978.16	1783.95	1381	22.87	15.16
FTSJ2	uc003slm.3,uc003sln.3,uc003slo.3	1600.71	1406.49	1358	28.52	18.91
FTSJ3	uc002jbz.3,uc002jca.3	3026.04	2831.82	4030	42.04	27.87
FTSJD1	uc002ezy.4,uc002ezz.4,uc010cga.3,uc021tkr.1	2389.79	2195.57	1056.99	14.22	9.43
FTSJD2	uc003ons.3,uc010jwu.2	3879.36	3685.14	2493	19.99	13.25
FTX	uc004ebr.1,uc010nlq.1	2597	2402.78	2	0.02	0.02
FUBP1	uc001dih.4,uc001dii.3,uc010orm.2	2355.93	2161.71	5581	76.27	50.56
FUBP3	uc004bzq.1,uc004bzr.1,uc010mzd.1	2643.48	2449.26	3283	39.6	26.25
FUCA1	uc001bie.3,uc009vqt.2,uc010oed.1	2113.63	1919.41	3294	50.7	33.61
FUCA2	uc003qjm.3,uc003qjn.3	2548.67	2354.45	3780	47.43	31.44
FUK	uc002eyy.3,uc002eyz.3,uc010cft.3,uc010vmb.1	3855.63	3661.41	685	5.53	3.66
FUNDC1	uc004dgc.3	1170	975.78	821	24.86	16.48
FUNDC2	uc004fmw.3	2964	2769.78	3264	34.81	23.08
FUNDC2P2	uc010ffz.1	1519	1324.78	0	0	0
FUOM	uc001lms.2,uc001lmt.2	601.71	407.62	137	9.93	6.58
FURIN	uc002bpu.1	4180	3985.78	5311	39.36	26.1
FUS	uc002ebe.2,uc002ebf.3,uc002ebg.3,uc002ebh.3,uc010caj.1,uc010vfi.2	2619.94	2426.58	24233	295.02	195.59
FUT1	uc002pkk.3,uc002pkl.1,uc002pkm.1,uc021uwy.1	1611.33	1417.11	222	4.63	3.07
FUT10	uc003xjc.3,uc003xjd.3,uc003xje.3,uc003xjf.3,uc003xjg.3,uc003xjh.3,uc003xji.1,uc011lbi.2	1934.66	1740.44	669	11.36	7.53
FUT11	uc001juy.1,uc001juz.1,uc001jva.3	2019.08	1824.87	304.01	4.92	3.26
FUT2	uc002pke.4,uc010emc.3,uc021uwx.1	1320.49	1126.28	1129.48	29.63	19.64
FUT3	uc002mdj.2,uc002mdk.2,uc002mdl.2,uc002mdm.2,uc021unn.1	1167.83	973.61	1282.96	38.93	25.81
FUT4	uc001pez.3	6048	5853.78	765.65	3.86	2.56
FUT5	uc002mdo.4,uc010duo.3,uc021uno.1	1961.67	1767.45	0	0	0
FUT6	uc002mdf.1,uc002mdg.1,uc002mdh.1,uc021unl.1,uc021unm.1	1080	885.78	50.04	1.67	1.11
FUT7	uc004ckq.2	2414	2219.78	0	0	0
FUT8	uc001xin.3,uc001xio.3,uc001xip.3,uc001xiq.3,uc001xir.4,uc010tsp.2	4226.89	4032.67	2940	21.54	14.28
FUT8-AS1	uc001xim.4	2025	1830.78	10	0.16	0.11
FUT9	uc003pop.4,uc021zcw.1	6939	6744.78	0	0	0
FUZ	uc002ppq.2,uc002ppt.2,uc002ppu.2,uc010ybd.2	1741.86	1547.65	186	3.55	2.35
FW312330	uc021ppb.1	20	0	0	0	0
FW339973	uc021zgo.1	2610	2415.78	0	0	0
FW339974	uc021wsx.1	2604	2409.78	1.31	0.02	0.01
FW339998	uc021zyq.1	2428	2233.78	0	0	0
FW340024	uc021xph.1	5651	5456.78	5.26	0.03	0.02
FW340027	uc021orf.1	1832	1637.78	2	0.04	0.02
FW340046	uc022axe.1	2277	2082.78	0	0	0
FW340055	uc021viw.1,uc021vix.1	2792.5	2598.28	0	0	0
FW340097	uc021vqy.1	1878	1683.78	0	0	0
FW420894	uc021upv.1	21	0	0	0	0
FXN	uc004agz.2,uc004aha.2,uc011lrr.1	1977.04	1782.82	397.16	6.58	4.36
FXR1	uc003fkp.3,uc003fkq.3,uc003fkr.3,uc003fks.3,uc011bqj.2,uc011bqk.2,uc011bql.2	8503.05	8308.83	6489	23.07	15.3
FXR2	uc002gia.2	2987	2792.78	1796	19	12.59
FXYD1	uc002nyc.3,uc002nyd.3	530	336	0	0	0
FXYD2	uc001prj.2,uc001prk.1,uc001prl.3	571	376.92	30	2.35	1.56
FXYD3	uc002nxv.3,uc002nxw.3,uc010xsj.1,uc010xsk.1,uc010xsl.1,uc010xsm.2,uc010xsn.2,uc010xso.2	1265.31	1071.1	3404	93.89	62.24
FXYD4	uc001jaq.1	771	576.8	6	0.31	0.2
FXYD5	uc002nyg.2,uc002nyh.2,uc002nyi.2,uc010xsq.2,uc021usk.1,uc021usl.1	901.02	706.81	6922.99	289.36	191.83
FXYD6	uc001pro.2,uc001prp.2,uc001prq.2,uc001prr.2,uc021qra.1	2074.8	1880.58	0	0	0
FXYD6-FXYD2	uc021qqy.1,uc021qqz.1	1153	958.78	0	0	0
FXYD7	uc002nye.1	713	518.81	0	0	0
FYB	uc003jls.3,uc003jlt.3,uc003jlu.3,uc011cpl.2	4797	4602.78	29	0.19	0.12
FYCO1	uc003cpb.5,uc011bal.1	7691.53	7497.31	4891	19.27	12.78
FYN	uc003pvh.3,uc003pvi.3,uc003pvj.3,uc003pvk.3,uc010kdy.1	2800.16	2606.25	666	7.55	5
FYTTD1	uc003fyi.2,uc011bui.1,uc011buj.1,uc011buk.1	3715.23	3521.01	3273	27.46	18.21
FZD1	uc003ula.3	4350	4155.78	231	1.64	1.09
FZD10	uc001uii.3	3282	3087.78	0	0	0
FZD10-AS1	uc001uig.2,uc001uih.2	3296.5	3102.28	0	0	0
FZD2	uc002igx.2	3819	3624.78	75	0.61	0.41
FZD3	uc003xgx.3,uc010lvb.3	13741	13546.78	567	1.24	0.82
FZD4	uc001pce.3	7394	7199.78	141	0.58	0.38
FZD5	uc002vcj.3,uc021vvr.1	1809.85	1615.63	655	11.98	7.94
FZD6	uc003ylh.3,uc003ylj.3,uc011lhn.2,uc011lho.2,uc011lhp.2	3781.12	3586.9	4860	40.03	26.54
FZD7	uc002uyw.1	3851	3656.78	21	0.17	0.11
FZD8	uc001iyz.1	3186	2991.78	72	0.71	0.47
FZD9	uc003tyb.3	2342	2147.78	0	0	0
FZR1	uc002lxt.2,uc002lxv.2,uc010dtk.2	3588.47	3394.25	1115	9.7	6.43
G0S2	uc001hhi.4,uc021pim.1	587.25	396.21	99	7.38	4.89
G2E3	uc001wqk.2,uc001wql.1,uc010tpe.1,uc010tpf.1	3791.21	3597	1333	10.95	7.26
G3BP1	uc003lum.3,uc003lun.3,uc003luq.3,uc010jhy.1,uc010jhz.3,uc011dcu.2	2818.06	2623.84	15411	173.51	115.03
G3BP2	uc003hir.3,uc003his.3,uc003hit.3	4307.07	4112.85	9883	70.99	47.06
G6PC	uc002icb.2,uc010whf.2	4122.5	3928.28	0	0	0
G6PC2	uc002uem.3,uc002uen.3,uc010fpv.3	3005.67	2811.45	0	0	0
G6PC3	uc002iex.3,uc002iey.3,uc002iez.3	1581.05	1386.83	5119.01	109.04	72.29
G6PD	uc004flx.1,uc004fly.1	2327.08	2132.87	4780	66.21	43.89
GAA	uc002jxo.3,uc002jxp.3,uc002jxq.3	3510	3315.78	546	4.86	3.23
GAB1	uc003ijd.3,uc003ije.3,uc011chq.2	7671.65	7477.44	1652	6.53	4.33
GAB2	uc001ozg.3,uc001ozh.3	6115	5920.78	787	3.93	2.6
GAB3	uc004fmj.1,uc004fmk.1,uc004fml.1,uc010nve.1	4527.52	4333.3	14.99	0.1	0.07
GAB4	uc002zlw.3,uc010gqs.1	2419	2224.78	0	0	0
GABARAP	uc002gfb.3,uc031qym.1	737.73	543.84	3461	188.01	124.64
GABARAPL1	uc001qxs.3,uc001qxt.3,uc010shb.1	1867	1672.78	367	6.48	4.3
GABARAPL2	uc002fen.3,uc010cgy.3	1001.86	807.64	2096	76.67	50.83
GABARAPL3	uc010uqf.2	1885	1690.78	0	0	0
GABBR1	uc003nmp.4,uc003nms.4,uc003nmt.4,uc003nmu.4,uc011dlr.2,uc011dls.1	3113.77	2919.56	349.74	3.54	2.35
GABBR2	uc004ays.3	5788	5593.78	23	0.12	0.08
GABPA	uc002ylx.4,uc002yly.4	4797.33	4603.11	1669	10.71	7.1
GABPB1	uc001zya.3,uc001zyb.3,uc001zyc.3,uc001zyd.3,uc001zye.3,uc001zyf.3,uc010ufg.2	2195.62	2001.4	771	11.38	7.54
GABPB1-AS1	uc001zyh.4	4133	3938.78	0	0	0
GABPB2	uc001ewr.2,uc001ewt.2,uc010pcp.1	1682.7	1488.48	235	4.66	3.09
GABRA1	uc003lyx.4,uc010jiw.3,uc010jix.3,uc010jiy.3,uc010jjb.3	4214.6	4020.38	0	0	0
GABRA2	uc003gxc.3,uc003gxe.3,uc010igc.2,uc010igd.1,uc011bzc.1	2291	2096.78	0	0	0
GABRA3	uc010ntk.1	2785	2590.78	0	0	0
GABRA4	uc003gxg.3,uc021xnz.1,uc021xoa.1	11275.33	11081.12	0	0	0
GABRA5	uc001zbd.2,uc021sgi.1	2831	2636.78	0	0	0
GABRA6	uc003lyu.2,uc003lyv.2	2346.5	2152.28	0	0	0
GABRB1	uc003gxh.3,uc010igg.2,uc011bzd.1,uc011bze.2	2001.25	1807.03	0	0	0
GABRB2	uc003lyr.1,uc003lys.1,uc003lyt.1,uc011deh.1,uc011dei.1,uc021yhg.1	5460.83	5266.62	0	0	0
GABRB3	uc001zaz.3,uc001zba.3,uc001zbb.3,uc001zbc.3,uc021sgg.1,uc021sgh.1	5542	5347.78	1	0.01	0
GABRD	uc001aip.2	1925	1730.78	0	0	0
GABRE	uc004ffi.3,uc011myd.2,uc011mye.1,uc022cgw.1	1839.28	1645.06	786	14.12	9.36
GABRG1	uc003gxb.3	6768	6573.78	0	0	0
GABRG2	uc003lyy.4,uc003lyz.4,uc010jjc.3,uc011dej.2	4005.25	3811.03	0	0	0
GABRG3	uc001zbf.4,uc001zbg.2	1758	1563.78	0	0	0
GABRP	uc003mau.3,uc011dev.2	3282.24	3088.02	36694	351.04	232.72
GABRQ	uc004ffp.1	2000	1805.78	0	0	0
GABRR1	uc003pna.2,uc011dzv.2,uc011dzw.2,uc031spe.1	3114.75	2920.53	0	0	0
GABRR2	uc003pnb.3,uc011dzx.2	1778	1583.78	1	0.02	0.01
GABRR3	uc021xbo.1,uc021xbp.1	3173	2978.78	0	0	0
GAD1	uc002ugh.3,uc002ugi.3,uc010fqc.3	1449.59	1255.38	52.99	1.25	0.83
GAD2	uc001isp.2,uc001isq.2,uc009xkr.3	2104	1909.78	0	0	0
GADD45A	uc001ddz.2,uc009wbb.2,uc009wbc.2,uc009wbd.2	1372.98	1178.76	443	11.1	7.36
GADD45B	uc002lwb.2,uc002lwc.1	1375	1180.78	69	1.73	1.14
GADD45G	uc004aqq.3	1065	870.78	11	0.37	0.25
GADD45GIP1	uc002mwb.4	763	568.8	659	34.23	22.69
GADL1	uc003cep.2,uc003ceq.1	2492.5	2298.28	0	0	0
GAGE1	uc004doj.3,uc004dok.2,uc004dol.2	3083.67	2889.45	0	0	0
GAGE10	uc010nir.1	549	354.95	0	0	0
GAGE12D	uc004doc.4,uc004dod.4,uc004doe.4,uc004dof.4,uc004dog.4,uc004doh.4,uc011mno.3,uc011mnp.3,uc011mnq.3,uc011mnr.3,uc011mns.3	527.73	333.83	0	0	0
GAGE12F	uc004doa.3	466	272.3	0	0	0
GAGE12J	uc004dnk.4,uc004dnl.4,uc010nit.3	570.67	376.58	0	0	0
GAGE13	uc004dnn.4,uc022bwb.1,uc022bwc.1	536.67	342.65	0	0	0
GAGE2A	uc004dnr.4,uc004dnv.4,uc004dny.4,uc004doi.4	559	364.94	0	0	0
GAGE2B	uc011mnn.1	509	315.07	0	0	0
GAGE2C	uc004dno.4,uc004dnu.4,uc022bwd.1	560	365.94	0	0	0
GAGE2D	uc004dnp.4,uc004dnt.4,uc004dob.4,uc010njc.3	567.75	373.67	0	0	0
GAGE2E	uc010njb.3	561	366.93	0	0	0
GAGE4	uc004dnw.4,uc010njd.4,uc011mnk.2	513	319.18	0	0	0
GAGE8	uc004dnq.4,uc004dnz.4,uc011mne.2,uc011mnf.2,uc011mnl.2	533	339.02	0	0	0
GAK	uc003gbl.4,uc003gbm.4,uc003gbn.4,uc003gbo.2,uc010ibj.3,uc010ibk.1	4258.71	4064.49	2802.01	20.37	13.5
GAL	uc001oob.3	778	583.8	74	3.74	2.48
GAL3ST1	uc003aig.1,uc003aih.1,uc003aii.1,uc010gvz.1	1631.76	1437.54	802	16.48	10.93
GAL3ST2	uc002wcj.1	1449	1254.78	249	5.86	3.89
GAL3ST3	uc001ogv.3,uc001ogw.3	3259	3064.78	0	0	0
GAL3ST4	uc003utt.3,uc003utu.3,uc022aii.1	2540	2345.78	253	3.19	2.11
GALC	uc001xvt.3,uc001xvu.2,uc010tvw.1,uc010tvx.2,uc010tvy.2,uc010tvz.1	2867.63	2673.41	10947	120.97	80.2
GALE	uc001bhv.1,uc001bhx.1,uc001bhz.1,uc009vqo.1,uc009vqq.1	1573.25	1379.03	4308	92.29	61.18
GALK1	uc002jpk.3,uc010wsj.1	1356.35	1162.14	510	12.96	8.59
GALK2	uc001zxi.1,uc001zxj.1,uc001zxk.2,uc010ufb.1,uc010ufc.1	3139.24	2945.02	1772.01	17.78	11.78
GALM	uc002rqy.3	2483	2288.78	572	7.38	4.89
GALNS	uc002fly.4,uc002flz.4,uc002fma.3,uc010cid.3	2329.21	2134.99	3073	42.52	28.19
GALNT1	uc002kyz.4,uc002kza.2,uc002kzb.3,uc010dmu.3	3828.59	3634.37	26859.01	218.32	144.74
GALNT10	uc003lvg.1,uc003lvh.3,uc010jic.3,uc010jid.3	5883.1	5688.88	533	2.77	1.83
GALNT11	uc003wku.2,uc003wkv.1,uc003wkw.1,uc010lqg.1,uc011kvm.1,uc011kvn.1	2720.63	2526.41	557	6.51	4.32
GALNT12	uc004ayz.3	2735	2540.78	2565	29.82	19.77
GALNT13	uc002tyr.4,uc002tyt.4,uc010foc.1,uc010fod.3	4257	4062.78	0	0	0
GALNT14	uc002rnq.3,uc002rnr.3,uc002rns.3,uc010ezo.2,uc010ezp.1,uc010ymr.2	2647.7	2453.48	2913	35.08	23.25
GALNT15	uc003caq.4,uc003car.4,uc003cas.4	2900	2705.78	1	0.01	0.01
GALNT16	uc001xla.2,uc001xlb.2,uc010aqu.2	4354.67	4160.45	0	0	0
GALNT18	uc001mjo.2	2515	2320.78	50	0.64	0.42
GALNT2	uc001htu.2,uc010pvy.1,uc010pvz.1,uc010pwa.1	2766.81	2572.59	4955.01	56.9	37.72
GALNT3	uc002udi.2,uc010fph.1,uc010fpi.1	2922.21	2727.99	16075.01	174.08	115.41
GALNT4	uc001tbd.3	5394	5199.78	1728.13	9.82	6.51
GALNT5	uc002tzg.3,uc010zci.2	3132.24	2938.02	12188	122.55	81.25
GALNT6	uc001ryj.1,uc001ryk.2,uc001ryl.1,uc009zma.1,uc010snh.1	4015.78	3821.56	1266	9.79	6.49
GALNT7	uc003isz.4,uc011ckb.2	4301.84	4107.62	2767	19.9	13.19
GALNT8	uc001qne.1	2135	1940.78	45	0.68	0.45
GALNT9	uc001uka.3,uc001ukb.3,uc001ukc.4,uc009zyr.3,uc009zys.3	2320	2125.78	37	0.51	0.34
GALNTL5	uc003wkp.3,uc003wkq.3,uc003wkr.3,uc003wks.3,uc010lqf.3	1798.2	1603.98	0	0	0
GALNTL6	uc003isv.3	2849	2654.78	0	0	0
GALP	uc002qmo.1,uc010eti.2	913.5	719.28	0	0	0
GALR1	uc002lms.4	2785	2590.78	0	0	0
GALR2	uc002jqm.1	1298	1103.78	7	0.19	0.12
GALR3	uc003aub.1	1157	962.78	0	0	0
GALT	uc003zve.4,uc003zvf.4,uc011lop.1	1391.37	1197.15	1359	33.54	22.23
GAMT	uc002lsj.4,uc002lsk.4	1151.69	957.48	229	7.07	4.68
GAN	uc002fgo.3	4544	4349.78	5435	36.91	24.47
GANAB	uc001nua.4,uc001nub.4,uc001nuc.4,uc010rma.3,uc010rmb.3	3967.98	3773.76	21635	169.36	112.28
GANC	uc001zph.3,uc001zpi.3,uc010ude.1	4152.8	3958.58	1092.26	8.15	5.4
GAP43	uc003ebq.2,uc003ebr.2	1906	1711.78	0	0	0
GAPDH	uc001qop.2,uc031qfw.1	1383	1188.79	123645.67	3072.66	2037.04
