gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
LYRM2	uc003png.3,uc003pnl.4,uc003pnm.3,uc010kce.2,uc010kcf.1,uc010kcg.3,uc021zcr.1	3126.66	2944.07	423.01	3.58	4.63
LYRM4	uc003mwp.3,uc003mwq.3,uc010jnu.3,uc021ykw.1	1236.07	1053.49	622	14.7	19.02
LYRM5	uc001rgn.3,uc001rgo.3	1135.98	953.4	67	1.75	2.26
LYRM7	uc003kvg.1	6213	6030.42	89	0.37	0.48
LYRM9	uc002gzx.3,uc002gzy.1	1619.08	1436.5	29	0.5	0.65
LYSMD1	uc001ewy.3,uc010pcr.2	2052.73	1870.14	110	1.46	1.9
LYSMD2	uc002abi.3,uc002abj.3	1147.57	964.99	291	7.51	9.72
LYSMD3	uc003kjr.3,uc003kjs.1,uc010jaz.2	1657.25	1474.66	299	5.05	6.53
LYSMD4	uc002bvj.1,uc002bvk.3,uc002bvl.3,uc010bou.1,uc010bov.3	2703.57	2520.99	33	0.33	0.42
LYST	uc001hxi.3,uc001hxj.3,uc001hxl.2,uc001hxm.4,uc001hxn.2,uc009xga.1,uc009xgb.2,uc010pxs.2	11091.83	10909.24	839	1.91	2.48
LYVE1	uc001miv.2,uc010rca.1	2344	2161.42	0	0	0
LYZ	uc001suw.2	1516	1333.42	75829.25	1415.73	1832.26
LYZL1	uc001iul.3	812	629.42	0	0	0
LYZL2	uc001ivk.3	774	591.42	0	0	0
LYZL4	uc003cle.3	872	689.42	1	0.04	0.05
LYZL6	uc002hkj.2,uc002hkk.2	934.5	751.92	0	0	0
LZIC	uc001aqm.3,uc001aqo.3,uc009vmr.3,uc010oah.2	1463.3	1280.72	460	8.94	11.57
LZTFL1	uc003cox.2,uc003coy.2,uc031rze.1,uc031rzf.1	4061.04	3878.45	598	3.84	4.97
LZTR1	uc002ztn.3,uc002zto.3,uc010gsr.1,uc011ahy.2	2578.7	2396.12	145.33	1.51	1.95
LZTS1	uc003wzr.3,uc010ltg.2	3592	3409.42	0	0	0
LZTS1-AS1	uc022aso.2	892	709.42	0	0	0
LZTS2	uc001ksj.3,uc001ksk.3,uc001ksl.3,uc001ksm.3,uc010qpw.2	2747	2564.42	176	1.71	2.21
LZTS3	uc002wia.1,uc002wib.1	4571.21	4388.63	92	0.52	0.68
M1AP	uc002smy.3,uc002smz.2,uc010ffp.3,uc010ysa.2	1973.75	1791.17	0	0	0
M37726	uc001abb.3	70	0	0	0	0
M55536	uc003lzy.3	4475	4292.42	0	0	0
M6PR	uc001qvf.3,uc021quk.1	2562.63	2380.05	2120	22.17	28.7
MAATS1	uc003edc.2,uc003ede.4,uc003edg.4,uc003edh.4,uc010hqx.1,uc010hqy.2,uc010hqz.3,uc010hra.2,uc011bjd.2,uc011bje.2	2863.9	2681.32	376	3.49	4.52
MAB21L2	uc003ilw.3	2769	2586.42	0	0	0
MAB21L3	uc001egc.1	3229	3046.42	0	0	0
MACC1	uc003sus.4,uc010kug.3	9033.8	8851.22	5016.24	14.11	18.26
MACC1-AS1	uc031swo.1	639	456.43	0	0	0
MACF1	uc001cda.1,uc001cdb.1,uc001cdc.2,uc001cde.2,uc001cdg.3,uc001cdh.3,uc009vvq.1,uc010oir.3,uc010oit.1,uc021olt.1,uc031pmc.1,uc031pmd.1,uc031pme.1	9671.79	9489.21	3793	9.95	12.88
MACROD1	uc001nyh.3	1257	1074.42	330	7.65	9.9
MACROD2	uc002wos.3,uc002wot.3,uc002wou.3,uc002wox.3,uc002woz.3,uc002wpb.3,uc002wpd.3	4862	4679.42	17	0.09	0.12
MACROD2-AS1	uc002woy.4,uc031rsk.1	961	778.42	0	0	0
MAD1L1	uc003sld.1,uc003sle.1,uc003slf.1,uc003slg.1,uc003slh.1,uc003sli.1,uc010ksh.1,uc010ksi.1,uc010ksj.3	2307.25	2124.67	218	2.55	3.31
MAD2L1	uc003idl.2,uc003idm.2	1432.91	1250.32	2258	44.96	58.19
MAD2L1BP	uc003ovu.3,uc003ovv.3	1279	1096.42	149	3.38	4.38
MAD2L2	uc001asp.3,uc001asq.4,uc009vnc.3	1157.66	975.08	470	12	15.53
MADCAM1	uc002los.3,uc002lot.3,uc010drq.3	1268	1085.42	0	0	0
MADD	uc001neq.2,uc001ner.1,uc001nes.1,uc001net.1,uc001neu.1,uc001nev.1,uc001new.2,uc001nex.2,uc001nez.2,uc009yln.1,uc009ylo.3	5588.14	5405.56	646	2.98	3.85
MAEA	uc003gda.3,uc003gdb.3,uc003gdc.3,uc003gdd.3,uc010ibs.1,uc010ibt.3,uc011bvb.2,uc011bvc.2,uc011bvd.2	2189	2006.42	646	8.02	10.37
MAEL	uc001gdy.1,uc001gdz.1,uc009wvf.1,uc021peh.1	1854.25	1671.67	0	0	0
MAF	uc002ffm.3,uc002ffn.3	2647	2464.42	20	0.2	0.26
MAF1	uc003zbc.1	1775	1592.42	951	14.87	19.24
MAFA	uc003yyc.2	2373	2190.42	0	0	0
MAFB	uc002xji.3	3360	3177.42	21	0.16	0.21
MAFF	uc003avc.3,uc003avd.3,uc011anp.2,uc011anq.2,uc011anr.2,uc021wpn.1	1142.85	960.54	52	1.35	1.74
MAFG	uc002kcm.3,uc002kcn.3	5038	4855.42	6	0.03	0.04
MAFG-AS1	uc002kco.4,uc021ufh.1	1710.5	1527.92	0	0	0
MAFK	uc003skr.3,uc003sks.1	3119.9	2937.32	47	0.4	0.52
MAG	uc002nyx.2,uc002nyy.2,uc002nyz.2,uc010eds.2	2355.25	2172.67	0	0	0
MAGEA1	uc004fhf.2,uc022chs.1	1319.5	1136.92	0	0	0
MAGEA10	uc004ffk.3,uc004ffl.3,uc004ffm.2,uc022cgz.1	2294	2111.42	0	0	0
MAGEA10-MAGEA5	uc022cgy.1	1873	1690.42	0	0	0
MAGEA11	uc004fdq.3,uc004fdr.3,uc031tko.1	2398	2215.42	0	0	0
MAGEA12	uc004fgc.3,uc010ntp.3,uc022chi.1,uc022chj.1	1560.25	1377.67	0	0	0
MAGEA2	uc004ffx.1,uc004ffy.1,uc004ffz.1,uc004fga.1,uc004fgg.1,uc004fgh.1,uc004fgi.1,uc004fgj.1,uc010ntm.1,uc010ntr.1,uc022chg.1,uc022chh.1,uc022chk.1	1029.89	847.3	19	0.56	0.72
MAGEA3	uc004fgp.3,uc022chl.1	1334.5	1151.92	0	0	0
MAGEA4	uc004fez.3,uc004ffa.3,uc004ffb.3,uc004ffc.3,uc004ffd.3,uc022cgu.1,uc022cgv.1	1566.29	1383.7	0	0	0
MAGEA5	uc004ffj.3	1664	1481.42	10	0.17	0.22
MAGEA6	uc004ffq.1,uc004ffr.1,uc022chf.1	1468.33	1285.75	0	0	0
MAGEA8	uc004fdw.2,uc022cgo.1,uc022cgp.1,uc022cgq.1	1746.5	1563.92	0	0	0
MAGEA8-AS1	uc031tkp.1	596	413.44	0	0	0
MAGEA9B	uc004fdk.3,uc004fdv.3,uc022cgj.1,uc022cgn.1	1381	1198.42	0	0	0
MAGEB1	uc004dcc.3,uc004dcd.3,uc004dce.3,uc022buh.1	1044	861.42	1	0.03	0.04
MAGEB10	uc004dbw.3,uc022bud.1	1498.5	1315.92	0	0	0
MAGEB16	uc010ngt.1,uc022bus.1	1396.5	1213.92	0	0	0
MAGEB17	uc031tgu.1	1363	1180.42	0	0	0
MAGEB18	uc004dbq.2,uc022bub.1	1422	1239.42	0	0	0
MAGEB2	uc004dbz.3,uc022buf.1	1286	1103.42	0	0	0
MAGEB3	uc004dca.2,uc022bug.1	1673.5	1490.92	0	0	0
MAGEB4	uc004dcb.3	2252	2069.42	0	0	0
MAGEB5	uc031thc.1	1216	1033.42	0	0	0
MAGEB6	uc004dbr.3,uc022buc.1	1586.5	1403.92	0	0	0
MAGEC1	uc004fbt.3,uc010nsl.2,uc022cfi.1	3024.67	2842.08	0	0	0
MAGEC2	uc004fbu.2,uc022cfj.1	1558	1375.42	0	0	0
MAGEC3	uc004fbs.3,uc010nsj.3,uc011mwp.2,uc022cfh.1	1505.5	1322.92	0	0	0
MAGED1	uc004dpm.3,uc004dpn.3,uc004dpo.3,uc011mnx.1	2661.92	2479.34	862	8.66	11.2
MAGED2	uc004dtk.1,uc004dtl.1,uc004dtm.1,uc004dtn.1,uc004dto.1	2060.24	1877.66	2300	30.49	39.47
MAGED4	uc004dpr.4,uc004dps.4,uc004dpu.4,uc004dpw.4,uc004dpx.4,uc004dpy.4,uc004dpz.4,uc004dqa.4	2604	2421.42	0.03	0	0
MAGED4B	uc004dpt.4,uc004dpv.4	2602	2419.42	0.97	0.01	0.01
MAGEE1	uc004ecm.2	3701	3518.42	0	0	0
MAGEE2	uc004ecj.2	2257	2074.42	0	0	0
MAGEF1	uc003fpa.3	1682	1499.42	419	6.96	9
MAGEH1	uc004dum.3	1462	1279.42	0	0	0
MAGEL2	uc001ywj.4	4298	4115.42	0	0	0
MAGI1	uc003dmm.3,uc003dmn.3,uc003dmo.3,uc003dmp.3,uc003dmr.3,uc010hnx.1,uc010hny.2,uc021xac.1	4955.55	4772.97	697.58	3.64	4.71
MAGI1-AS1	uc031san.1	591	408.44	0	0	0
MAGI2	uc003ugx.3,uc003ugy.3,uc010ldx.1,uc010ldy.1,uc011kgr.1,uc011kgs.1	6880	6697.42	4	0.01	0.02
MAGI2-AS2	uc031syd.1	476	293.54	0	0	0
MAGI2-AS3	uc010lea.2,uc022agq.1,uc022agr.1,uc022ags.1	2836.75	2654.17	0	0	0
MAGI3	uc001edh.3,uc001edi.4,uc001edj.3,uc001edk.3,uc009wgo.3,uc010owm.2	4513.47	4330.88	717	4.12	5.33
MAGIX	uc004dmt.2,uc004dmu.2,uc004dmw.2,uc010nin.1,uc010nio.1	2033.83	1851.25	36	0.48	0.63
MAGOH	uc001cvf.2,uc010ont.2	725.6	543.02	754	34.57	44.74
MAGOH2	uc031qyz.1	640	457.43	3	0.16	0.21
MAGOHB	uc001qyq.2,uc001qyr.2	3047.2	2864.62	740	6.43	8.32
MAGT1	uc004ect.4,uc004fof.3,uc004fog.4	3825.68	3643.1	8942	61.1	79.08
MAK	uc003mzm.3,uc010jot.3,uc010jou.3,uc010jov.2,uc021ylk.1,uc021yll.1,uc021ylm.1	3883	3700.42	1	0.01	0.01
MAK16	uc003xjj.3	3574	3391.42	1553	11.4	14.75
MAL	uc002stx.2,uc002sty.2,uc002stz.2,uc002sua.2	1137	954.42	2	0.05	0.07
MAL2	uc003yop.3	2819	2636.42	15290	144.38	186.86
MALAT1	uc010roh.3	8707	8524.42	24386.13	71.22	92.17
MALL	uc002tfk.3,uc010fju.3	3060.25	2877.67	4157.81	35.97	46.55
MALSU1	uc003swd.1	755	572.42	1029.97	44.79	57.97
MALT1	uc002lhm.1,uc002lhn.1	5027.06	4844.48	1531	7.87	10.18
MAMDC2	uc004ahm.2,uc004ahn.2	3616	3433.42	0	0	0
MAMDC4	uc004cjs.3,uc011mej.2	3686.24	3503.66	47	0.33	0.43
MAML1	uc003mkm.3,uc003mkn.1	5981.53	5798.95	79	0.34	0.44
MAML2	uc001pfw.1	5428	5245.42	773	3.67	4.75
MAML3	uc011chd.1,uc021xsg.1	7100	6917.42	91	0.33	0.42
MAMLD1	uc004fee.2,uc011mxt.1,uc011mxu.2,uc011mxv.2,uc011mxw.2	2493.25	2310.67	193	2.08	2.69
MAMSTR	uc002pkf.2,uc002pkg.2	1701	1518.42	0	0	0
MAN1A1	uc003pym.2,uc010kei.3	5027	4844.42	17	0.09	0.11
MAN1A2	uc001ehd.1,uc009whg.1	4524.84	4342.25	1678	9.62	12.45
MAN1B1	uc004clc.3,uc004cld.3,uc004clf.1,uc010ncc.3,uc011meo.2,uc011mep.3	2721.15	2538.57	4919.01	48.24	62.43
MAN1C1	uc001bkm.2,uc009vry.1	3263.5	3080.92	0	0	0
MAN2A1	uc003kot.1,uc003kou.1	5128	4945.42	1441	7.25	9.39
MAN2A2	uc002bqc.3,uc010bnz.2,uc010boa.3,uc010uql.2,uc010uqm.2,uc010uqn.1	3646	3463.42	138	0.99	1.28
MAN2B1	uc002mub.2,uc010dyv.1	3224	3041.42	702	5.75	7.44
MAN2B2	uc003gje.1,uc003gjf.1,uc011bwf.1	4477.02	4294.43	263	1.52	1.97
MAN2C1	uc002baf.4,uc002bag.4,uc002bah.4,uc010bkk.4,uc010umi.2,uc010umj.2,uc010umk.2	3196.71	3014.13	495	4.09	5.29
MANBA	uc003hwg.3,uc011ces.2	3311	3128.42	1182	9.41	12.17
MANBAL	uc002xgu.3,uc002xgv.3,uc002xgw.3	1226.81	1044.22	574	13.68	17.71
MANEA	uc003pon.3,uc003poo.2	2763.83	2581.25	454	4.38	5.67
MANEAL	uc001cbx.2,uc001cby.2,uc001cbz.2	2594.23	2411.65	151.99	1.57	2.03
MANF	uc003dbc.3	939	756.42	2428	79.91	103.42
MANSC1	uc001rai.1,uc001raj.1,uc010shm.1	2297	2114.42	1507.47	17.75	22.97
MANSC4	uc010sjs.1	1095	912.42	0	0	0
MAOA	uc004dfy.4,uc011mkw.3	5331.6	5149.02	1943	9.39	12.16
MAOB	uc004dfz.4,uc010nhj.3,uc011mkx.2,uc011mky.2	2595	2412.42	222	2.29	2.96
MAP10	uc001hvh.2	5455	5272.42	58	0.27	0.35
MAP1A	uc001zrt.3	10275	10092.42	8	0.02	0.03
MAP1B	uc003kbw.4,uc010iyw.1,uc010iyx.1,uc010iyy.1	7942.63	7760.05	101	0.32	0.42
MAP1LC3A	uc002xap.2,uc002xaq.2	951.11	768.52	253	8.2	10.61
MAP1LC3B	uc002fjx.3,uc010chs.3,uc031qxe.1	898.88	716.3	3275.5	113.84	147.33
MAP1LC3B2	uc009zwk.1,uc021rej.1	379.5	197.64	1396.5	175.9	227.66
MAP1LC3C	uc001hzk.2	1192	1009.42	0	0	0
MAP1S	uc002nhe.1,uc010eaz.2,uc010xpv.1	3276	3093.42	68	0.55	0.71
MAP2	uc002vdc.1,uc002vdd.1,uc002vde.1,uc002vdf.1,uc002vdg.1,uc002vdh.1,uc002vdi.1	5377	5194.42	13	0.06	0.08
MAP2K1	uc010bhq.3,uc010ujp.2	2255.56	2072.97	1656	19.89	25.74
MAP2K2	uc002lzj.3,uc002lzk.3	1733.08	1550.5	2027	32.55	42.12
MAP2K3	uc002gys.3,uc002gyt.3,uc021tsq.1,uc021tsr.1	2269.12	2086.54	963	11.49	14.87
MAP2K4	uc002gnj.3,uc002gnk.3,uc010vvi.2,uc010vvj.2	3520	3337.42	15	0.11	0.14
MAP2K4P1	uc022bza.1	2539	2356.42	0	0	0
MAP2K5	uc002aqu.3,uc002aqv.3,uc002aqx.3,uc010ujw.2	2032.11	1849.52	53	0.71	0.92
MAP2K6	uc002jii.3,uc002jij.3,uc002jik.3	1871.4	1688.82	313	4.61	5.97
MAP2K7	uc002mis.1,uc002mit.3,uc002miv.2,uc010dvv.3,uc010xka.1,uc010xkb.2	1760.03	1577.45	132	2.08	2.7
MAP3K1	uc003jqw.4	7511	7328.42	3053	10.37	13.42
MAP3K10	uc002ona.3	3436	3253.42	9	0.07	0.09
MAP3K11	uc001oev.3,uc001oew.3,uc001oex.1,uc010rol.2	3061.81	2879.23	125	1.08	1.4
MAP3K12	uc001sdm.2,uc001sdn.2	3541	3358.42	72	0.53	0.69
MAP3K13	uc003fpg.4,uc003fph.4,uc003fpi.3,uc010hyf.3,uc010hyg.3,uc011brt.2,uc011bru.2	3525.96	3343.38	953.99	7.1	9.19
MAP3K14	uc002iiu.1,uc002iiv.1,uc002iiw.1,uc010daj.1	4465	4282.42	245	1.42	1.84
MAP3K14-AS1	uc002iit.4,uc010dah.3,uc010dai.3	1046.61	864.02	30	0.86	1.12
MAP3K15	uc004czi.2,uc004czj.2,uc004czk.2,uc022btq.1	3841.5	3658.92	0	0	0
MAP3K19	uc002tue.1,uc002tuf.1,uc002tuh.4,uc002tui.4,uc010fnc.1,uc010fnd.1,uc010fne.1,uc010zbg.1,uc021vpz.1	2579.89	2397.31	0	0	0
MAP3K2	uc002toj.2	10870	10687.42	1622	3.78	4.89
MAP3K3	uc002jbe.3,uc002jbf.3,uc002jbg.3,uc002jbh.3,uc010wpo.2,uc010wpp.2	4675.42	4492.83	121	0.67	0.87
MAP3K4	uc003qtn.3,uc003qto.3,uc003qtp.3,uc003qtq.3,uc010kkc.2,uc011efz.2,uc011ega.2	5183.76	5001.17	489	2.43	3.15
MAP3K5	uc003qhc.3,uc010kgw.1,uc011edj.2,uc011edk.1	4095.9	3913.32	825.99	5.25	6.8
MAP3K6	uc001bny.1,uc001bnz.1,uc009vsw.1	4304	4121.42	140	0.85	1.09
MAP3K7	uc003pny.2,uc003pnz.2,uc003poa.2,uc003pob.2,uc003poc.2	5141.97	4959.39	1090	5.47	7.08
MAP3K7CL	uc002ynd.3,uc002yne.3,uc002ynf.3,uc002yng.3,uc010gln.3,uc010glo.3,uc010glp.3,uc011acr.2	1737	1554.42	15	0.24	0.31
MAP3K8	uc001ivi.2,uc001ivj.2,uc009xlf.2	2566.37	2383.79	344.01	3.59	4.65
MAP3K9	uc001xmk.3,uc001xml.3,uc001xmm.3,uc010ttk.2	5335.04	5152.46	42	0.2	0.26
MAP4	uc003crw.2,uc003crx.2,uc003crz.4,uc003csa.3,uc003csb.2,uc003csc.3,uc003csd.2,uc003cse.1,uc003csf.3,uc003csg.3,uc011bbe.1,uc011bbf.1	4009.72	3827.13	4474.01	29.1	37.67
MAP4K1	uc002oix.1,uc002oiy.1,uc010xug.2	2681	2498.42	72	0.72	0.93
MAP4K2	uc001obh.3,uc001obi.3,uc010rnp.1	2955	2772.42	180	1.62	2.09
MAP4K3	uc002rro.4,uc002rrp.4,uc010yns.3	4014.23	3831.64	3542.99	23.02	29.79
MAP4K4	uc002tbc.3,uc002tbd.3,uc002tbf.3,uc002tbg.3,uc002tbh.3,uc002tbi.3,uc002tbj.1,uc002tbk.3,uc002tbl.3,uc010fiw.1,uc010yvy.2,uc010yvz.2,uc021vlq.1	7144.29	6961.71	1835	6.56	8.49
MAP4K5	uc001wya.3,uc001wyb.3,uc001wyc.1,uc010anv.1	2753.12	2570.53	1227	11.88	15.38
MAP6	uc001owu.3,uc001owv.3	2648	2465.42	18	0.18	0.24
MAP6D1	uc003fmc.2	2138	1955.42	12	0.15	0.2
MAP7	uc003qgz.3,uc003qha.2,uc010kgq.2,uc010kgr.2,uc010kgs.3,uc010kgt.2,uc010kgu.3,uc010kgv.3,uc011edf.2,uc011edg.2,uc011edh.2,uc011edi.2	2450.31	2267.73	702	7.71	9.97
MAP7D1	uc001bzz.3,uc001caa.3,uc001cab.3,uc001cac.3,uc001cad.3	3098.87	2916.29	302	2.58	3.34
MAP7D2	uc004czq.2,uc004czr.2,uc004czs.1,uc010nfo.2,uc011mji.2,uc011mjj.2,uc031tgv.1,uc031tgw.1	3865	3682.42	22	0.15	0.19
MAP7D3	uc004ezs.3,uc004ezt.3,uc010nsa.2,uc011mwc.2	2842.79	2660.21	192	1.8	2.33
MAP9	uc003ios.3,uc003iot.1,uc010iqa.1,uc010iqb.2,uc011cin.2	1964.11	1781.52	219	3.06	3.96
MAPK1	uc002zvn.3,uc002zvo.3,uc010gtk.1	1566.79	1384.21	1025	18.43	23.86
MAPK10	uc003hpn.3,uc003hpo.3,uc003hpp.3,uc003hpr.3,uc003hps.3,uc003hpt.3,uc003hpu.3,uc003hpv.3,uc010ikg.3,uc010ikh.1,uc011ccw.2	904	721.42	1	0.03	0.04
MAPK11	uc003bkr.3,uc010hay.1,uc010haz.2,uc011art.1	1791.8	1609.22	8	0.12	0.16
MAPK12	uc003bkl.1,uc003bkm.1,uc003bko.2,uc003bkq.2,uc010haw.3	4593	4410.42	150	0.85	1.1
MAPK13	uc003ols.4,uc003olt.4	6348	6165.42	1605	6.48	8.39
MAPK14	uc003olo.3,uc003olp.3,uc003olq.3,uc003olr.3,uc011dth.2,uc011dti.2	2194.28	2011.7	999	12.36	16
MAPK15	uc003yzj.3	1888	1705.42	180	2.63	3.4
MAPK1IP1L	uc001xbq.1	6469	6286.42	163	0.65	0.84
MAPK3	uc002dwr.3,uc002dws.3,uc002dwt.3,uc002dwv.4	1861.98	1679.4	2390	35.43	45.85
MAPK4	uc002lev.3,uc010doz.3,uc010xdm.2,uc031rig.1	3890	3707.42	0	0	0
MAPK6	uc002abp.3	4225	4042.42	810	4.99	6.46
MAPK7	uc002gvn.3,uc002gvo.3,uc002gvp.3,uc002gvq.3	2941.88	2759.29	91	0.82	1.06
MAPK8	uc001jgm.3,uc001jgn.3,uc001jgo.3,uc001jgp.3,uc001jgq.3,uc009xoa.3,uc010qgk.2,uc021ppy.1	1429.04	1246.46	625.01	12.48	16.16
MAPK8IP1	uc001nbr.3,uc010rgp.1	3205	3022.42	112	0.92	1.19
MAPK8IP2	uc003bmx.3,uc003bmy.3,uc011asc.2	3163	2980.42	6	0.05	0.06
MAPK8IP3	uc002cmi.1,uc002cmj.1,uc002cmk.3,uc002cml.3,uc010uvl.2,uc021tah.1	5213.01	5030.43	595	2.94	3.81
MAPK9	uc003mls.4,uc003mlt.4,uc003mlv.4,uc010jlc.3,uc011dgx.2,uc021yji.1,uc021yjj.1,uc021yjk.1,uc021yjl.1	1800.69	1618.1	575.01	8.85	11.45
MAPKAP1	uc004bpu.3,uc004bpv.3,uc004bpw.3,uc004bpx.3,uc004bpy.3,uc004bpz.3,uc004bqa.3,uc010mwz.3,uc010mxa.3,uc010mxb.1,uc010mxc.1,uc011lzt.2,uc011lzu.2,uc011lzv.2	2415.76	2233.17	998.99	11.14	14.41
MAPKAPK2	uc001hel.2,uc001hem.2	3053.82	2871.24	1231	10.67	13.81
MAPKAPK3	uc003day.2,uc003daz.2,uc003dba.2,uc010hlr.2	2467.17	2284.59	4149	45.21	58.51
MAPKAPK5	uc001tsz.4,uc001tta.4	2287.4	2104.82	2653	31.38	40.61
MAPKAPK5-AS1	uc001tsu.1,uc001tsv.2,uc001tsw.2,uc001tsx.2,uc001tsy.2	1516.8	1334.22	0	0	0
MAPKBP1	uc001zoj.4,uc001zok.4,uc010bci.3,uc010bcj.3,uc010bck.3,uc010bcl.3,uc010udb.2	7146.59	6964	140	0.5	0.65
MAPRE1	uc002wyh.3	2623	2440.42	2386	24.34	31.5
MAPRE2	uc002kyf.2,uc002kyg.4,uc002kyh.4,uc010xcb.3,uc010xcc.3,uc010xcd.3	3401.7	3219.12	309	2.39	3.09
MAPRE3	uc002rhw.3,uc010yld.2	1843.74	1661.16	222	3.33	4.31
MAPT	uc002ijr.4,uc002ijs.4,uc002ijt.4,uc002iju.4,uc002ijx.4,uc010dau.3,uc021tyv.1,uc021tyw.1,uc021tyx.1	5411.11	5228.53	0	0	0
MAPT-AS1	uc010wjz.2	840	657.42	0	0	0
MAPT-IT1	uc002ijw.4	3016	2833.42	0	0	0
MARC1	uc001hms.3,uc001hmt.3	2243	2060.42	78	0.94	1.22
MARC2	uc001hmq.3,uc001hmr.3,uc009xdx.3	1560.42	1377.84	227	4.1	5.31
MARCH1	uc003iqr.2,uc003iqs.2	5445.5	5262.92	0	0	0
MARCH10	uc002jag.4,uc002jah.2,uc010ddr.3,uc010dds.3	3190.5	3007.92	0	0	0
MARCH11	uc003jfo.2,uc010itw.1	1093	910.42	0	0	0
MARCH2	uc002mjv.3,uc002mjw.3,uc002mjx.3	1401.92	1219.33	86	1.76	2.27
MARCH3	uc003kuf.4,uc011cxc.2	2541.65	2359.07	225	2.37	3.07
MARCH4	uc002vgb.3	4450	4267.42	2	0.01	0.02
MARCH5	uc001khx.1,uc010qno.1	3929.63	3747.05	917	6.09	7.88
MARCH6	uc003jet.2,uc003jeu.2,uc011cmu.2,uc011cmv.2	9842.3	9659.72	2921	7.53	9.74
MARCH7	uc002uax.3,uc002uay.3,uc010foq.3,uc010for.3,uc010zcn.2	3455.35	3272.77	2279.99	17.34	22.45
MARCH8	uc001jcg.1,uc001jch.2,uc001jci.1,uc001jcj.1,uc001jck.1	2110.74	1928.16	73	0.94	1.22
MARCH9	uc001spx.2,uc001spy.3	2778.35	2595.77	112	1.07	1.39
MARCKS	uc003pvy.4	4291	4108.42	125	0.76	0.98
MARCKSL1	uc001bvd.4,uc031plp.1	1370.5	1187.91	321	6.73	8.71
MARCO	uc002tln.1,uc010yyf.1	1901.5	1718.92	0	0	0
MARK1	uc001hml.3,uc001hmm.4,uc001hmn.4,uc009xdw.3,uc010pun.2	4727.4	4544.82	0	0	0
MARK2	uc001nxv.4,uc001nxw.3,uc001nxx.3,uc001nxy.3,uc001nxz.4,uc009yox.2,uc009yoy.3	4000.15	3817.57	728.01	4.75	6.14
MARK2P9	uc031pww.1	946	763.42	0	0	0
MARK3	uc001ymw.4,uc001ymx.4,uc001ymy.4,uc001ymz.4,uc001yna.4,uc001ynd.3,uc010awp.3,uc010awq.3,uc010tyb.2,uc021sef.1	2513.28	2330.93	1063	11.35	14.69
MARK4	uc002paz.2,uc002pba.2,uc002pbb.2,uc002pbc.1	2514.85	2332.26	110	1.17	1.52
MARS	uc001sof.1,uc001sog.3,uc001soh.1,uc010srp.1,uc010srq.1	2914.9	2732.32	3993	36.38	47.09
MARS2	uc002uuq.3	3087	2904.42	135	1.16	1.5
MARVELD1	uc001koj.4	3237	3054.42	36	0.29	0.38
MARVELD2	uc003jwq.3,uc003jws.1,uc010ixf.3	2157.57	1974.99	744	9.38	12.14
MARVELD3	uc002fas.2,uc002fat.4,uc002fau.4,uc010cge.4	2176.3	1993.72	190	2.37	3.07
MAS1	uc003qsz.3	1134	951.42	0	0	0
MAS1L	uc011dlq.2	1137	954.42	0	0	0
MASP1	uc003frh.2,uc003fri.3,uc003frj.3,uc003frk.2,uc011bse.2	2512	2329.42	1	0.01	0.01
MASP2	uc001aru.3,uc001arv.3,uc001arw.3,uc001arx.2	1568.5	1385.92	0	0	0
MAST1	uc002mvm.3,uc021upp.1	1465	1282.42	15	0.29	0.38
MAST2	uc001cov.3,uc001cow.3,uc001cox.1,uc001coy.1,uc001coz.1,uc001cpa.3,uc009vya.3	3197.24	3014.66	1087	8.98	11.62
MAST3	uc002nhz.4	5893	5710.42	64	0.28	0.36
MAST4	uc003jur.4,uc003jus.3,uc003jut.2,uc003juu.1,uc003juv.2,uc003juw.3,uc010iwz.3,uc010ixa.2,uc011cra.1,uc021xzk.1	3035.3	2852.72	296	2.58	3.34
MASTL	uc001itl.3,uc001itm.3,uc009xkw.2,uc009xkx.2	3614.71	3432.13	2157.01	15.65	20.25
MAT1A	uc001kbw.3	3404	3221.42	135	1.04	1.35
MAT2A	uc002spr.3,uc010fgl.2,uc010fgm.1,uc010ysr.2	1944.11	1761.53	3649	51.57	66.74
MAT2B	uc003lzj.4,uc003lzk.4,uc003lzl.2,uc003lzm.4	2206.63	2024.05	3313	40.75	52.74
MATK	uc002lyt.3,uc002lyu.3,uc002lyv.3,uc010dtq.3	2066.75	1884.17	0	0	0
MATN1	uc001brz.3	3830	3647.42	0	0	0
MATN1-AS1	uc001bsb.1	2050	1867.42	11	0.15	0.19
MATN2	uc003yib.1,uc003yic.3,uc003yid.3,uc003yie.1,uc010mbh.1,uc010mbi.1	3102.61	2920.02	193	1.65	2.13
MATN3	uc002rdl.3,uc010exu.1	1780.61	1598.03	462	7.2	9.31
MATN4	uc002xnn.2,uc002xno.2,uc002xnp.2,uc002xnr.1,uc010zwr.1	1998.8	1816.22	0	0	0
MATR3	uc003lds.3,uc003ldt.3,uc003ldu.3,uc003ldw.3,uc003ldx.3,uc003ldy.3,uc003ldz.3,uc003leb.3,uc003lec.3,uc010jfb.3,uc011czb.2	5099.03	4916.45	8579.52	43.44	56.22
MAU2	uc002nmk.4,uc002nml.4,uc010ecd.3,uc010ece.3	4806.5	4623.91	145	0.78	1.01
