gene_id	transcript_id.s.	length	effective_length	expected_count	TPM	FPKM
LOC100129083	uc021uym.2	729	508.65	0	0	0
LOC100129138	uc021oqw.1	1209	988.64	0	0	0
LOC100129148	uc022ams.1	460	240.11	0	0	0
LOC100129175	uc031rrh.1	1993	1772.64	0	0	0
LOC100129195	uc003nkk.2,uc003nkl.2,uc010jqw.2	1989	1768.64	3	0.07	0.17
LOC100129213	uc001ipq.1	1966	1745.64	0	0	0
LOC100129216	uc021qmu.1	213	19.72	0	0	0
LOC100129269	uc001ebj.2,uc021ors.1	1581	1360.64	0	0	0
LOC100129316	uc004ard.1	5249	5028.64	0	0	0
LOC100129345	uc001yfv.2	1670	1449.64	0	0	0
LOC100129361	uc021qvh.2	4840	4619.64	0	0	0
LOC100129427	uc022adg.1	1776	1555.64	0	0	0
LOC100129518	uc003qsp.4	1717	1496.64	12	0.34	0.81
LOC100129520	uc022cdr.1	2982	2761.64	0	0	0
LOC100129534	uc001ajc.3	2248	2027.64	0	0	0
LOC100129550	uc010hrn.3	5904	5683.64	0	0	0
LOC100129617	uc021tlt.1	1921	1700.64	0	0	0
LOC100129620	uc001dsd.1	2544	2323.64	0	0	0
LOC100129636	uc021ytq.1	1062	841.64	0	0	0
LOC100129722	uc022bqg.1	1701	1480.64	0	0	0
LOC100129726	uc010ynx.1	1645	1424.64	0	0	0
LOC100129858	uc003iic.2,uc003iie.3	1108	904.56	0	0	0
LOC100129917	uc021xkd.1,uc021xke.1	1158.5	938.17	0	0	0
LOC100129924	uc021omg.1	983	762.64	0	0	0
LOC100129931	uc021xld.1	4300	4079.64	0	0	0
LOC100129935	uc002omc.1	1831	1610.64	0	0	0
LOC100129961	uc010zbe.3	1405	1184.64	0	0	0
LOC100129973	uc031qsa.1	1520	1299.64	1	0.03	0.08
LOC100130000	uc001ejq.3,uc009whw.2	1437	1216.64	0	0	0
LOC100130015	uc002fql.3,uc010cjd.3	1370	1149.64	0	0	0
LOC100130075	uc031qid.1	1058	837.64	0	0	0
LOC100130093	uc001hqx.4,uc001hqy.4	2295.5	2075.14	0	0	0
LOC100130155	uc003xvd.3,uc022avc.2	1776.5	1556.14	0	0	0
LOC100130238	uc010tbp.1	3877	3656.64	0	0	0
LOC100130264	uc010zsd.1	1789	1568.64	0	0	0
LOC100130275	uc003myw.3,uc003myx.3,uc003myy.1	1553.33	1332.97	0	0	0
LOC100130298	uc022auy.1	513	292.86	0	0	0
LOC100130301	uc010lzh.1,uc010lzi.1,uc010lzj.1	521.67	301.52	0	0	0
LOC100130331	uc010pyc.2	3125	2904.64	0	0	0
LOC100130348	uc021qld.1	441	221.26	0	0	0
LOC100130354	uc003cdg.1	1895	1674.64	0	0	0
LOC100130357	uc003nak.1	2305	2084.64	0	0	0
LOC100130370	uc031rev.1	767	546.65	0	0	0
LOC100130417	uc010nxy.1,uc010nxz.1	466	246.12	0	0	0
LOC100130451	uc021vwb.1	1726	1505.64	0	0	0
LOC100130452	uc021vui.1	506	285.89	0	0	0
LOC100130476	uc003qhq.2	1964	1743.64	0	0	0
LOC100130480	uc021ugs.1	603	382.71	0	0	0
LOC100130539	uc031pus.1	1110	889.64	0	0	0
LOC100130557	uc010ojl.1	3182	2961.64	0	0	0
LOC100130673	uc022abk.1	1597	1376.64	2	0.06	0.15
LOC100130691	uc002ulj.1,uc002ulk.1	1154	933.64	0	0	0
LOC100130700	uc002edy.3,uc021tho.1	535.5	315.37	0	0	0
LOC100130705	uc022alm.1	3803	3582.64	0	0	0
LOC100130744	uc031six.1	2599	2378.64	0	0	0
LOC100130849	uc022adz.1	564	343.76	0	0	0
LOC100130872	uc003gcp.3	4981	4760.64	0	0	0
LOC100130880	uc022amh.1	577	356.74	0	0	0
LOC100130899	uc021wqa.1	4246	4025.64	0	0	0
LOC100130950	uc002gbf.3,uc002gbg.2	1141.5	921.2	0	0	0
LOC100130954	uc004cgh.1,uc004cgi.1	2567.5	2347.14	0	0	0
LOC100130964	uc031tav.1	520	299.85	0	0	0
LOC100130987	uc010rpo.1	850	629.64	0	0	0
LOC100130992	uc021pod.2	6477	6256.64	0	0	0
LOC100131047	uc003oof.2	2125	1904.64	0	0	0
LOC100131060	uc001czf.2,uc010oop.1	1058.5	838.14	0	0	0
LOC100131067	uc003khe.2,uc003khf.2,uc003khg.2	2354.33	2133.97	0	0	0
LOC100131094	uc021ung.1	3071	2850.64	0	0	0
LOC100131138	uc001trz.3	359	141	0	0	0
LOC100131257	uc021zzk.1	21017	20796.64	0	0	0
LOC100131289	uc021yrh.2	828	607.64	0	0	0
LOC100131320	uc002tpw.1	2460	2239.64	0	0	0
LOC100131347	uc002hre.1,uc002hrf.1	1734	1513.64	0	0	0
LOC100131496	uc010zyb.2	2253	2032.64	0	0	0
LOC100131564	uc001dpt.2,uc021opy.1	2908	2687.64	0	0	0
LOC100131626	uc031qem.1,uc031qen.1	545.5	325.3	0	0	0
LOC100131635	uc021xio.1	338	121.03	0	0	0
LOC100131655	uc021ulr.1	1295	1074.64	0	0	0
LOC100131691	uc002qtm.4	2606	2385.64	0	0	0
LOC100131825	uc001ftm.2	3294	3073.64	0	0	0
LOC100132062	uc001aau.3,uc010jlw.3	4370	4149.64	0	0	0
LOC100132077	uc004auq.1	2162	1941.64	0	0	0
LOC100132078	uc031qec.1	2587	2366.64	0	0	0
LOC100132111	uc010pdr.2	761	540.65	0	0	0
LOC100132146	uc003cpw.1	1826	1605.64	0	0	0
LOC100132167	uc010mnd.3	1011	790.64	1	0.05	0.13
LOC100132215	uc002scc.4,uc021vil.2	1956	1735.64	0	0	0
LOC100132247	uc002djq.3,uc002djr.3,uc010bxg.3,uc010bxi.3,uc010bxk.3,uc010vbn.1,uc010vbv.2,uc010vdq.1,uc021tew.1	1402.51	1182.15	176.27	6.23	15.08
LOC100132352	uc010mnp.2,uc022bhu.1	1286	1065.64	71.03	2.79	6.74
LOC100132354	uc011dvm.2	2282	2061.64	0	0	0
LOC100132356	uc021xyg.1	1785	1564.64	0	0	0
LOC100132707	uc003wlo.3,uc011kvr.2	1484.5	1264.14	0	0	0
LOC100132735	uc003qir.3	1294	1073.64	0	0	0
LOC100132781	uc022bko.1	2138	1917.64	0	0	0
LOC100132831	uc011mkp.2	1980	1759.64	0	0	0
LOC100132832	uc003ufy.2	2332	2111.64	290.74	5.75	13.92
LOC100132891	uc003xyy.3,uc011lff.2,uc022avt.1	4447.33	4226.97	0	0	0
LOC100133050	uc011cuw.1	701	480.66	0	0	0
LOC100133091	uc003ufs.2	2686	2465.64	1	0.02	0.04
LOC100133123	uc022btc.1	580	359.73	0	0	0
LOC100133161	uc001lnw.3,uc001lnx.4,uc009ybr.3	3792.33	3571.97	0	0	0
LOC100133286	uc011aea.1	1221	1000.64	10	0.42	1.01
LOC100133315	uc001oqz.2,uc021qmt.1	1409.5	1189.14	0	0	0
LOC100133331	uc001abe.4,uc002khh.3,uc003mns.2,uc009vjk.2,uc009vjm.3,uc010jlv.2,uc021oeh.1	4273	4052.64	34.86	0.36	0.87
LOC100133445	uc021oev.1	2008	1787.64	0	0	0
LOC100133461	uc003ghl.3	1033	812.64	0	0	0
LOC100133612	uc001alg.3,uc001alh.4,uc010nzo.2	1430	1209.64	0	0	0
LOC100133669	uc003yxl.4,uc011ljz.1	1232	1011.65	0	0	0
LOC100133920	uc004afv.2	2029	1808.64	0	0	0
LOC100133957	uc011mls.1,uc011mlt.1	1045	824.7	0	0	0
LOC100133985	uc002sgg.4	661	440.67	0	0	0
LOC100134229	uc011kqy.2	2380	2159.64	0	0	0
LOC100134259	uc002rvi.3,uc002rvj.1	1683.5	1463.14	0	0	0
LOC100134317	uc021utf.1	597	376.71	0	0	0
LOC100134368	uc002cgw.1	1571	1350.64	0	0	0
LOC100134868	uc002wvg.4,uc002wvh.4	1613	1392.64	0	0	0
LOC100144595	uc002tyu.2	2362	2141.64	0	0	0
LOC100144597	uc021wfz.1	1234	1013.64	0	0	0
LOC100144602	uc003hdb.3	1177	956.64	0	0	0
LOC100169752	uc001lii.3	749	528.65	0	0	0
LOC100188947	uc010qnl.2	1023	802.64	0	0	0
LOC100190940	uc031qkh.1	3211	2990.64	0	0	0
LOC100190986	uc002diy.4	2432	2211.64	0	0	0
LOC100192426	uc010wzm.1	616	395.7	0	0	0
LOC100216479	uc002trf.2,uc031roy.1,uc031roz.1	2748	2527.64	0	0	0
LOC100216545	uc003vck.2	3600	3379.64	0	0	0
LOC100216546	uc003vcj.2	9419	9198.64	0	0	0
LOC100240734	uc010sos.2	491	270.94	4	0.62	1.49
LOC100240735	uc010sor.2	905	684.64	0	0	0
LOC100268168	uc011dfb.2,uc011dfc.2	1279.5	1059.14	0	0	0
LOC100270679	uc021wbh.1	677	456.67	0	0	0
LOC100270746	uc011dks.2	941	720.64	0	0	0
LOC100270804	uc010zsc.2	2017	1796.64	0	0	0
LOC100271832	uc002ror.3	1391	1170.64	0	0	0
LOC100271836	uc002diu.1,uc002diz.1,uc002dja.3,uc002djc.3	2416.22	2195.86	2445.66	46.54	112.64
LOC100272216	uc003jxe.2	2049	1828.64	103	2.35	5.7
LOC100272217	uc011mby.2	2145	1924.64	0	0	0
LOC100286922	uc021vym.1,uc021vyn.1,uc021vyo.1	841	620.65	0	0	0
LOC100287010	uc010ywf.1	1084	863.64	0	0	0
LOC100287015	uc003wqf.3	2408	2187.64	0	0	0
LOC100287036	uc010vpi.2	1205	984.64	0	0	0
LOC100287042	uc021ucy.1	2597	2376.64	0	0	0
LOC100287072	uc031qzh.1	2143	1922.64	0	0	0
LOC100287177	uc002pcs.3	924	703.64	0	0	0
LOC100287225	uc010xdq.1,uc021ukf.2	2493.5	2273.14	0	0	0
LOC100287534	uc002qhf.4,uc002qhg.4,uc002qhh.4,uc002qhi.4,uc002qhj.4,uc010esd.4,uc021vbn.2	1548.86	1328.5	0	0	0
LOC100287632	uc021zeg.1	711	490.66	0	0	0
LOC100287639	uc003dro.1	2595	2374.64	0	0	0
LOC100287792	uc021wdh.1	2112	1891.64	0	0	0
LOC100287834	uc011kdk.2,uc022aer.1	653.5	433.18	0	0	0
LOC100287846	uc003xqc.2	3510	3289.64	0	0	0
LOC100287879	uc021wzz.1	2129	1908.64	0	0	0
LOC100287944	uc021rdg.1	569	348.75	0	0	0
LOC100288069	uc001abo.3	1371	1150.64	0	0	0
LOC100288079	uc001grn.4	666	445.67	0	0	0
LOC100288123	uc002lub.1	1698	1477.64	0	0	0
LOC100288142	uc001ejz.1,uc001ekl.2,uc010oyb.2,uc021oti.1,uc021otj.2,uc021otk.1,uc021otl.1,uc021otm.1,uc021otp.1,uc021otq.1,uc021ots.1,uc021ott.2,uc021otu.1,uc021otv.1,uc021otw.1,uc021oup.1	2772.39	2552.03	2063.03	33.78	81.75
LOC100288181	uc022bcf.1	5684	5463.64	0	0	0
LOC100288198	uc003piv.2	2993	2772.64	0	0	0
LOC100288255	uc003izv.3,uc011clh.2	2084.5	1864.14	0	0	0
LOC100288332	uc010bvf.1,uc010uzu.3	866	645.64	8.82	0.57	1.38
LOC100288346	uc021qqr.1	713	492.66	0	0	0
LOC100288524	uc021zyg.1	702	481.66	0	0	0
LOC100288637	uc001zev.3,uc021sht.1,uc021shu.1	5652	5431.64	0	0	0
LOC100288748	uc022ayh.1	2183	1962.64	0	0	0
LOC100288778	uc010scy.2,uc010scz.2,uc010sdb.1,uc010sdc.1,uc010sdd.2,uc010sde.2,uc010sdf.2,uc010sdg.2,uc010sdh.2,uc031qfi.1	1472.4	1252.04	0	0	0
LOC100288814	uc022bsu.1	645	424.68	0	0	0
LOC100288842	uc011lyd.1	583	362.73	0	0	0
LOC100288846	uc001wvd.3	1359	1138.64	0	0	0
LOC100288911	uc021vfw.1	716	495.66	0	0	0
LOC100288974	uc021puw.1	835	614.64	0	0	0
LOC100289019	uc004btg.1	3842	3621.64	0	0	0
LOC100289092	uc031qvh.1,uc031qvi.1,uc031qvj.1,uc031qvk.1	556	335.78	0	0	0
LOC100289187	uc022aib.1,uc022aic.1,uc022aid.1	1112	891.64	37	1.73	4.2
LOC100289230	uc021ybw.1	1876	1655.64	0	0	0
LOC100289341	uc004clb.3	1872	1651.64	0	0	0
LOC100289361	uc021xew.1	623	402.69	0	0	0
LOC100289388	uc031qcx.1,uc031qcy.1	819	598.7	0	0	0
LOC100289473	uc021vzr.1	747	526.65	0	0	0
LOC100289495	uc003quy.2	3908	3687.64	0	0	0
LOC100289509	uc021pxh.1	970	749.64	0	0	0
LOC100289511	uc021rvk.1	1431	1210.64	0	0	0
LOC100289561	uc003uzd.1,uc022ajf.1	1067	846.64	42.38	2.09	5.06
LOC100289650	uc002ouq.1	1873	1652.64	0	0	0
LOC100289656	uc021sgs.1	895	674.64	0	0	0
LOC100289673	uc021ycf.2	1266	1045.64	0	0	0
LOC100294145	uc003oci.2,uc021ywe.1	3640.5	3420.14	0	0	0
LOC100294362	uc002jyi.2	3698	3477.64	0	0	0
LOC100303749	uc021xzj.1	769	548.65	0	0	0
LOC100335030	uc021qxp.2	3160	2939.64	0	0	0
LOC100379224	uc002oyi.3	3361	3140.64	0	0	0
LOC100422737	uc003prn.1,uc003pro.1	1809.5	1589.14	0	0	0
LOC100499183	uc003ylf.2,uc010mcb.1	1383	1162.64	0	0	0
LOC100499194	uc021vna.1	2316	2095.64	0	0	0
LOC100499227	uc001pwo.3,uc001pwp.2	1486	1265.64	0	0	0
LOC100499405	uc001qvm.2	2469	2248.64	0	0	0
LOC100499484	uc011lur.2,uc011luu.2	2157	1936.64	0	0	0
LOC100499484-C9ORF174	uc004axe.2,uc010msm.1,uc011lus.2,uc011lut.2	5462	5241.64	0	0	0
LOC100499489	uc021pof.2	2505	2284.64	0	0	0
LOC100500773	uc022ayw.1	1364	1143.64	0	0	0
LOC100505474	uc002lgf.1,uc010dpj.1	1988.5	1768.14	0	0	0
LOC100505478	uc022bmg.1	731	510.65	0	0	0
LOC100505495	uc002orb.4,uc010ehv.3,uc010ehw.3	2812	2591.64	0	0	0
LOC100505540	uc001kmx.2	689	468.67	0	0	0
LOC100505545	uc003iko.2,uc010ioy.2	1449.5	1229.14	0	0	0
LOC100505549	uc002lgu.2,uc002lgv.1	1979	1758.64	0	0	0
LOC100505622	uc002oss.3	685	464.67	0	0	0
LOC100505624	uc002rjy.3	841	620.64	0	0	0
LOC100505633	uc001fuu.3	1138	917.64	3	0.14	0.33
LOC100505636	uc003lez.4,uc010jfh.2,uc031slh.1,uc031sli.1	2239.25	2018.89	0	0	0
LOC100505658	uc003lld.1	2477	2256.64	0	0	0
LOC100505659	uc003xvz.3	1503	1282.64	0	0	0
LOC100505666	uc021pam.1,uc021pan.2	1393.5	1173.14	0	0	0
LOC100505676	uc022avk.2	4368	4147.64	0	0	0
LOC100505679	uc021stj.1	498	277.92	0	0	0
LOC100505695	uc031rpy.1,uc031rpz.1	931.5	711.14	0	0	0
LOC100505702	uc003hlf.3,uc003hlg.3,uc003hlh.3,uc003hli.3,uc021xpj.1,uc021xpk.1	4163.83	3943.47	0	0	0
LOC100505715	uc002oxt.3	2191	1970.64	0	0	0
LOC100505716	uc002rly.3	2110	1889.64	0	0	0
LOC100505718	uc003xyc.1	2367	2146.64	0	0	0
LOC100505738	uc003jei.3	3244	3023.64	0	0	0
LOC100505761	uc001kvp.2,uc001kvq.2	1449.5	1229.14	0	0	0
LOC100505768	uc001dmk.3	886	665.64	0	0	0
LOC100505776	uc002lks.1,uc002lkt.1	2910.5	2690.14	0	0	0
LOC100505782	uc021txj.1	2160	1939.64	0	0	0
LOC100505795	uc021pdx.1	1963	1742.64	0	0	0
LOC100505806	uc021xwm.1	1487	1266.64	0	0	0
LOC100505812	uc002pik.3	1963	1742.64	0	0	0
LOC100505817	uc002llc.2	1176	955.64	0	0	0
LOC100505835	uc002nsc.1	1948	1727.64	0	0	0
LOC100505841	uc021ycz.1	441	221.26	0	0	0
LOC100505875	uc003hlr.2,uc003hls.3	836	615.66	0	0	0
LOC100505876	uc002rpx.2,uc002rpy.2	3195.71	2975.35	411	5.77	13.97
LOC100505912	uc003gqk.2	885	664.64	0	0	0
LOC100505918	uc021pem.1	2441	2220.64	0	0	0
LOC100505933	uc001kyr.2,uc021pya.1	1240.5	1020.14	0	0	0
LOC100505964	uc002qyg.4,uc002qyh.2	1890	1669.64	0	0	0
LOC100505978	uc001tlu.3	863	642.64	0	0	0
LOC100505989	uc003iqu.1	3123	2902.64	2	0.03	0.07
LOC100506013	uc003iqv.2	2603	2382.64	0	0	0
LOC100506023	uc001gix.1	5619	5398.64	0	0	0
LOC100506025	uc003stf.3,uc022aae.1	2163.5	1943.14	0	0	0
LOC100506035	uc003hlv.3	2054	1833.64	0	0	0
LOC100506050	uc003tsw.2	2891	2670.64	0	0	0
LOC100506054	uc002qxu.3,uc002qxv.3,uc021vdo.1	1249.67	1029.31	0	0	0
LOC100506060	uc002eyl.1	1891	1670.64	110	2.75	6.66
LOC100506071	uc001wqs.3	1991	1770.64	0	0	0
LOC100506082	uc031pyq.1	448	228.2	0	0	0
LOC100506083	uc002eyt.3	1471	1250.64	0	0	0
LOC100506085	uc003ism.1	4365	4144.64	0	0	0
LOC100506100	uc031tfi.1	576	355.74	0	0	0
LOC100506122	uc003isu.2	1785	1564.64	0	0	0
LOC100506123	uc002sxv.4,uc021vll.1	2970	2749.64	0	0	0
LOC100506124	uc021vrz.1	1596	1375.64	0	0	0
LOC100506134	uc002udm.2,uc021vsa.1	718	497.66	0	0	0
LOC100506136	uc010lfm.2	1577	1356.64	0	0	0
LOC100506172	uc002fcn.4,uc002fco.2	2060	1839.64	0	0	0
LOC100506178	uc003svi.2	2434	2213.64	0	0	0
LOC100506190	uc004bxv.3,uc004bxw.3,uc004bxx.3,uc004bxy.2,uc004bxz.2	1670.8	1450.44	0	0	0
LOC100506207	uc003mye.3,uc021ylh.1	1776	1555.64	0	0	0
LOC100506229	uc003iwz.1,uc010isf.1,uc010isg.1,uc021xvh.1	1874.75	1654.39	0	0	0
LOC100506233	uc001ozw.3	673	452.67	0	0	0
LOC100506241	uc021woq.1	992	771.64	0	0	0
LOC100506274	uc002qyv.3	923	702.64	0	0	0
LOC100506305	uc001mkl.2	1559	1338.64	0	0	0
LOC100506314	uc001rbe.1	1743	1522.64	0	0	0
LOC100506321	uc021ruv.1	895	674.64	0	0	0
LOC100506343	uc001ebq.1,uc021ort.1	2053.5	1833.14	0	0	0
LOC100506368	uc001pcf.3	1209	988.64	0	0	0
LOC100506384	uc021wfs.1	678	457.67	0	0	0
LOC100506385	uc002yug.3,uc021wiw.1	1664	1443.64	0	0	0
LOC100506388	uc021tmy.1,uc021tmz.1	1015	794.64	0	0	0
LOC100506393	uc021qvz.1	526	305.83	0	0	0
LOC100506394	uc021rmw.1	1942	1721.64	0	0	0
LOC100506403	uc031rvg.1	622	401.69	0	0	0
LOC100506421	uc002tck.2	2874	2653.64	0	0	0
LOC100506422	uc022beu.1	2320	2099.64	0	0	0
LOC100506469	uc002oag.3	1627	1406.64	0	0	0
LOC100506472	uc021wpx.1	3566	3345.64	0	0	0
LOC100506474	uc002rbw.2	1944	1723.64	0	0	0
LOC100506497	uc003szy.2	3709	3488.64	0	0	0
LOC100506499	uc001wxl.3,uc031qom.1	1554	1333.64	0	0	0
LOC100506548	uc021xxr.1	3880	3659.64	0	0	0
LOC100506585	uc003wns.3	4300	4079.64	0	0	0
LOC100506599	uc004cfp.4	2927	2706.64	0	0	0
LOC100506639	uc010ivk.4	1548	1327.64	0	0	0
LOC100506655	uc002dob.2	2607	2386.64	0	0	0
LOC100506688	uc021xvx.1	2318	2097.64	0	0	0
LOC100506710	uc003zzp.2	4375	4154.64	0	0	0
LOC100506713	uc002gdy.3,uc021tou.1	1186.5	966.16	0	0	0
LOC100506714	uc003bfp.2,uc003bfq.3	1313	1092.64	1	0.04	0.09
LOC100506730	uc021ohp.1	2490	2269.64	0	0	0
LOC100506746	uc003hqf.1	1945	1724.64	0	0	0
LOC100506776	uc003tgp.2	3516	3295.64	0	0	0
LOC100506795	uc001hwe.3	2860	2639.64	0	0	0
LOC100506801	uc001beo.2	2574	2353.64	0	0	0
LOC100506804	uc010kbd.2	1297	1076.64	0	0	0
LOC100506810	uc001hwj.2	3793	3572.64	0	0	0
LOC100506834	uc004aoy.3	4388	4167.64	0	0	0
LOC100506844	uc001sqo.3	699	478.66	0	0	0
LOC100506895	uc003tig.1	2916	2695.64	0	0	0
LOC100506963	uc001bhp.2	1084	863.64	0	0	0
LOC100506990	uc003wvv.3,uc003wvw.2,uc003wvx.2,uc011kxp.1,uc022asc.1	2273.2	2052.84	0	0	0
LOC100507003	uc021uxm.1	1557	1336.64	0	0	0
LOC100507032	uc003enb.2	3497	3276.64	0	0	0
LOC100507053	uc003hul.2,uc003hum.2	2791	2570.64	0	0	0
LOC100507066	uc021rfk.1	896	675.64	0	0	0
LOC100507091	uc021rfs.1	2191	1970.64	0	0	0
LOC100507117	uc022bbn.1	2031	1810.64	0	0	0
LOC100507140	uc002uvy.1	2050	1829.64	0	0	0
LOC100507156	uc003xdj.3	4374	4153.64	0	0	0
LOC100507173	uc003njk.3,uc021yrb.1,uc021yrc.1	1399.67	1179.32	0	0	0
LOC100507194	uc003mve.3,uc003mvf.3	1428.5	1208.14	0	0	0
LOC100507205	uc021qgh.1	479	259	0	0	0
LOC100507217	uc021svn.1,uc021svo.1,uc021svp.1	1625.67	1405.31	0	0	0
LOC100507244	uc004aho.1,uc004ahp.1	1742	1521.64	0	0	0
LOC100507250	uc021rac.1	1729	1508.64	0	0	0
LOC100507254	uc003qdc.3,uc003qdd.3	1173.5	953.14	0	0	0
LOC100507266	uc003gid.3	2478	2257.64	0	0	0
LOC100507299	uc004ahq.1,uc022bhz.1	1428	1207.64	0	0	0
LOC100507300	uc001mxu.2	1927	1706.64	0	0	0
LOC100507334	uc010ywy.2	881	660.64	0	0	0
LOC100507346	uc022bkm.1	1957	1736.64	0	0	0
LOC100507351	uc021udz.1	4229	4008.64	0	0	0
LOC100507362	uc003nmn.3,uc021yts.1,uc021ytt.1	2455.67	2235.31	0	0	0
LOC100507373	uc002myf.3	2887	2666.64	0	0	0
LOC100507377	uc001sxc.3,uc009zrx.3	856.5	636.15	0	0	0
LOC100507384	uc001nbm.2	640	419.68	0	0	0
LOC100507387	uc003mdl.2,uc003mdm.1	1819	1598.64	0	0	0
LOC100507389	uc003eve.2	1827	1606.64	0	0	0
LOC100507391	uc021xjd.1	3647	3426.64	0	0	0
LOC100507424	uc021qtc.1	877	656.64	3	0.19	0.46
LOC100507443	uc021vvt.1	437	217.3	0	0	0
LOC100507462	uc003qid.2	2712	2491.64	0	0	0
LOC100507463	uc021ywa.1,uc021ywb.1,uc021ywc.1,uc021ywd.1	1272	1051.64	2	0.08	0.19
LOC100507472	uc021sxx.1	2054	1833.64	0	0	0
LOC100507489	uc003qje.2	1902	1681.64	0	0	0
LOC100507501	uc002cwa.1	2093	1872.64	0	0	0
LOC100507537	uc003fah.2	795	574.65	0	0	0
LOC100507547	uc003nzv.3,uc021yvi.1,uc021yvj.1,uc021yvk.1	832.5	612.19	0	0	0
LOC100507557	uc003qky.2,uc003qlb.3,uc010khs.2	3876.33	3655.97	0	0	0
LOC100507564	uc001cvg.3	1181	960.64	0	0	0
LOC100507577	uc002efk.2	2549	2328.64	10.31	0.19	0.45
LOC100507584	uc003ogi.2,uc003ogj.2	3067.5	2847.14	0	0	0
LOC100507600	uc002tuv.1	1862	1641.64	0	0	0
LOC100507602	uc003mnq.4,uc031smh.1,uc031smi.1,uc031smj.1	867.75	647.4	0	0	0
LOC100507632	uc003xtc.2	2520	2299.64	0	0	0
LOC100507634	uc021onx.1	2048	1827.64	0	0	0
LOC100507651	uc003xtf.3	2485	2264.64	0	0	0
LOC100508120	uc003mts.2,uc003mtu.1,uc031sml.1	1495.33	1275.01	0	0	0
LOC100527964	uc001gof.2	2657	2436.64	0	0	0
LOC100616530	uc022ayl.1,uc022aym.1,uc022ayn.1,uc022ayo.2,uc022ayp.1,uc022ayq.1,uc022ayr.1,uc022ays.1,uc022ayt.1,uc022ayu.1	410.4	194	0	0	0
LOC100630918	uc021vka.1	1420	1199.64	0	0	0
LOC100630923	uc003uze.2,uc011kkq.1	1257	1036.64	5.62	0.23	0.55
LOC100631378	uc002ohi.3	1715	1494.64	0	0	0
LOC100652739	uc003qni.2,uc021zgr.1	849	628.79	0	0	0
LOC100652758	uc021ygc.2	1175	954.64	0	0	0
LOC100652768	uc001pqk.1	1244	1023.64	0	0	0
LOC100652770	uc002kwv.4	1986	1765.64	0	0	0
LOC100652772	uc031sjh.1	3304	3083.64	1	0.01	0.03
LOC100652791	uc022aqw.2	1106	885.64	0	0	0
LOC100652824	uc002uyy.2,uc010ftp.2,uc010zhu.1,uc031rqt.1	3313.75	3093.39	0	0	0
LOC100652999	uc001sdx.3	2297	2076.64	0	0	0
LOC100653515	uc002jwg.2,uc021uei.1	2136.5	1916.14	0	0	0
LOC100862671	uc031qvt.1	5242	5021.64	473.97	3.94	9.55
LOC100873065	uc031tgz.1	557	336.77	0	0	0
LOC100996255	uc001zgs.2	1234	1013.64	0	0	0
LOC100996291	uc031ren.1	2934	2713.64	0	0	0
LOC100996325	uc031sin.1	1042	821.64	0	0	0
LOC100996455	uc031qbj.1	2356	2135.64	0	0	0
LOC100996485	uc003laj.2	2474	2253.64	0	0	0
LOC100996634	uc003pta.2	1969	1748.64	188	4.49	10.87
LOC100996669	uc002lig.2	3217	2996.64	0	0	0
LOC101054525	uc010rum.2,uc031qdj.1	1383	1162.64	0	0	0
LOC101059948	uc031rlr.1	492	271.94	0	0	0
LOC101101776	uc001vvo.1	725	504.66	0	0	0
LOC101241902	uc031tbn.1	1527	1306.64	0	0	0
LOC101243545	uc031sce.1	2845	2624.64	0	0	0
LOC101409256	uc031syg.1	1945	1724.64	0	0	0
LOC101410533	uc031tbe.1	718	497.66	0	0	0
LOC101448202	uc004cff.3	865	644.64	0	0	0
LOC101559451	uc031qyb.1	472	252.03	0	0	0
LOC113230	uc002mxz.3	1300	1079.64	0	0	0
LOC113386	uc002qsa.3,uc002qsb.3	1367	1146.64	2	0.07	0.18
LOC115110	uc001ajo.2,uc001ajp.2,uc001ajq.2	2293.33	2072.97	0	0	0
LOC116437	uc001uiw.3	2473	2252.64	0	0	0
LOC143666	uc010qwb.3	2078	1857.64	1	0.02	0.05
LOC145474	uc010ttl.2	1843	1622.64	0	0	0
LOC145757	uc021sxr.1	3907	3686.64	0	0	0
LOC145783	uc002adz.1	3017	2796.64	0	0	0
LOC145837	uc002asf.1,uc002asg.1,uc002ash.1	1376	1155.64	0	0	0
LOC145845	uc001zji.2	2987	2766.64	0	0	0
LOC146481	uc002edx.3,uc010vgd.1	1695	1474.64	0	0	0
LOC146513	uc021tmf.1	2061	1840.64	0	0	0
LOC146880	uc002jet.1,uc002jeu.3,uc010wqc.2,uc010wqd.1	2862	2641.64	82	1.3	3.14
LOC147093	uc021txl.1	2141	1920.64	0	0	0
LOC147646	uc002pwn.3	1318	1097.64	0	0	0
LOC148413	uc001afm.3,uc009vkd.3	1742	1521.64	74	2.03	4.92
LOC148696	uc010psi.2	4218	3997.64	0	0	0
LOC148709	uc001gyk.1	2321	2100.64	0	0	0
LOC149086	uc001bsw.2,uc021okn.1	782.5	562.76	0	0	0
LOC149134	uc001ibs.1,uc010pyt.1	1860.5	1640.14	0	0	0
LOC149373	uc031pss.1	1347	1126.64	0	0	0
LOC149950	uc002wxy.3	845	624.64	0	0	0
LOC150381	uc011aqw.2	1635	1414.64	0	0	0
LOC150568	uc002tch.3	1505	1284.64	0	0	0
LOC150622	uc002qyk.2	11868	11647.64	0	0	0
