"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SDF2","SDF2",1609.13750482472,1.0033605217011,0.657892146409674,1.52511399805691,0.127230666358759,0.28814986024651
"SDF2L1","SDF2L1",149.800427199358,-0.396507603287222,1.15806090031733,-0.342389250149602,0.732057977319735,0.842431145098232
"SDF4","SDF4",960.337597667612,-0.573912011705801,0.38278639073068,-1.49930098248867,0.133795567619333,0.296786206170874
"SDHA","SDHA",5769.63832930534,-0.00905764310585091,0.54239636043958,-0.0166993065707709,0.986676500360986,0.992223046808481
"SDHAF1","SDHAF1",15.4786504451845,1.30327729784661,1.01473027535302,1.28435834576159,0.199016600520798,0.381328441826925
"SDHAF2","SDHAF2",1960.4619074799,0.733470868281353,0.556556101764796,1.31787409383452,0.187545799253887,0.367697050154406
"SDHAP1","SDHAP1",440.586767785858,-0.0375083197385951,0.495083753276383,-0.0757615645643211,0.93960879523739,0.967434574817179
"SDHAP2","SDHAP2",689.567882160817,-0.0593111088915587,0.783449252004073,-0.0757051062846,0.939653713427225,0.967434574817179
"SDHAP3","SDHAP3",70.0570301901916,1.27197668368524,0.761227363441746,1.6709550191867,0.0947305627869315,0.238120788772988
"SDHB","SDHB",6824.01278113649,0.728554144967825,0.605914551004282,1.20240410757634,0.229206998526969,0.415846528490949
"SDHC","SDHC",7172.96342618672,1.28704427204193,0.587258805330748,2.19161340853299,0.0284074329315224,0.109510756584555
"SDHD","SDHD",8174.8257054997,1.43274364631299,0.668987918888618,2.14165847522805,0.0322209745152213,0.11872631880527
"SDK2","SDK2",3.69525250908962,1.00539178410217,3.18546125105123,0.315618902527971,0.752291788403733,0.855653891920164
"SDR16C5","SDR16C5",3970.44280534634,1.38364630132798,0.672551892001611,2.05730787138231,0.0396566206806068,0.135568158649224
"SDR39U1","SDR39U1",137.605070285581,-0.114948688819905,0.606181735268132,-0.189627437007912,0.849601085666726,0.919221000563889
"SDR42E1","SDR42E1",899.76471489198,1.46854185001097,0.531883475939513,2.76102175841608,0.00576208374346884,0.0367335968852431
"SDSL","SDSL",161.357269801069,0.270476696091627,1.2035319990779,0.224735774619085,0.822184832279641,0.902066514937177
"SEC11A","SEC11A",1796.97492739313,0.0965653069581283,0.635313618326215,0.151996280533916,0.87918986927125,0.934436154171498
"SEC11C","SEC11C",1127.08645967698,1.4793838996657,0.613715058451694,2.41053870080678,0.0159289812568395,0.0744384281798594
"SEC13","SEC13",3505.86626418034,0.395138517772867,0.471228715188403,0.838528096945209,0.40173417444225,0.592081115212439
"SEC14L1","SEC14L1",699.985240423638,-0.995935651056534,0.59752679617734,-1.66676316012604,0.0955615083027917,0.23949970362099
"SEC14L1P1","SEC14L1P1",4.78695027656836,-4.85023104089272,2.5509828033303,-1.90131859554708,0.0572602948218773,0.172050648247054
"SEC14L2","SEC14L2",630.154697143313,-0.436941441288293,0.456815011992893,-0.956495364244053,0.338822025337405,0.530680070843107
"SEC14L4","SEC14L4",38.2981059131172,-3.14907772564654,1.51549486894761,-2.07792041409768,0.0377166899582386,0.131089804928696
"SEC14L6","SEC14L6",22.3834835261221,1.36328691999483,1.55261457708513,0.878058817761625,0.379911800252463,0.572461330990301
"SEC16A","SEC16A",1106.74327512608,-1.69826873782775,0.66452406210373,-2.5556166204899,0.0105999834572008,0.0564601152264627
"SEC16B","SEC16B",181.738924981162,0.0238236973160417,0.511520400332955,0.0465742857968803,0.962852526745048,0.98002246147815
"SEC22A","SEC22A",822.975742341816,1.40726569558976,0.629136777352692,2.23681995115801,0.0252981100367111,0.101612056485186
"SEC22B","SEC22B",297.725586266985,0.415008800797031,0.425926008228795,0.974368300547876,0.329873703040664,0.521992737885502
"SEC22C","SEC22C",498.641480108047,-0.893438039440756,0.651242040286955,-1.3718985940267,0.170095008157433,0.345680752931752
"SEC23A","SEC23A",3207.35440545652,-0.715786211628429,0.544101779646465,-1.31553734687932,0.188329374337573,0.36868338020675
"SEC23B","SEC23B",4519.48915661732,-0.530683485728045,0.385755865562446,-1.37569777443122,0.168915221272771,0.344061302656181
"SEC23IP","SEC23IP",1616.35251185094,-0.690362176615218,0.595114699648438,-1.16004894018422,0.246028881025792,0.434965253531389
"SEC24A","SEC24A",1593.96315309008,-0.09144334515004,0.521600296427629,-0.175313062082831,0.86083364865886,0.925503429505777
"SEC24B","SEC24B",1590.10289601553,0.150316481988919,0.390544960002851,0.38488905858066,0.700319612613148,0.822497069449341
"SEC24C","SEC24C",1600.53373479237,-0.944073169436193,0.596472888691846,-1.58275956432267,0.113476276274409,0.267646148700653
"SEC24D","SEC24D",2642.5341441472,0.369689812368667,0.368605480787827,1.00294171312516,0.315888984883729,0.507978022282331
"SEC31A","SEC31A",3341.78904399165,0.0251051667456875,0.400896107477621,0.0626226253570918,0.950067012345734,0.9730198512166
"SEC31B","SEC31B",48.2852970078065,-0.0334713629436185,1.11406101019134,-0.030044461333289,0.976031594144215,0.986827344877419
"SEC61A1","SEC61A1",4378.61630193643,-0.947868633598668,0.509523623144631,-1.86030360623654,0.062842583638976,0.182203420013423
"SEC61A2","SEC61A2",209.017634625462,1.46396303591663,0.676113112889575,2.16526348625297,0.0303675129368401,0.11427938616483
"SEC61B","SEC61B",529.805501582725,0.611536927335026,0.676467052855537,0.904015834553324,0.365987005115902,0.559352300275595
"SEC61G","SEC61G",3162.16113840643,0.426392815634483,0.730614599767802,0.583608397327394,0.559483809229656,0.72238957817004
"SEC62","SEC62",2002.96908432697,-0.893937288139872,0.480569575420791,-1.86016205324095,0.0628626019965869,0.182203420013423
"SEC63","SEC63",2135.69622863951,-1.5745838235434,0.590177067218697,-2.66798544200282,0.00763075644347219,0.0445426049619155
"SECISBP2","SECISBP2",831.425140255772,0.0838549130743303,0.512819779704502,0.163517314255408,0.870111141814434,0.930516289560458
"SECISBP2L","SECISBP2L",1040.76205379738,-0.347464619564762,0.650565853906236,-0.534095998857698,0.593275117848646,0.747980464436767
