"","rnk"
"OTUD1",-0.021106555569261
"MTA3",-0.0213908384780821
"DOK7",-0.0214074308266418
"DEDD",-0.021803894949766
"EBLN2",-0.0219343158262599
"LRRC1",-0.0222448159659489
"ACSL1",-0.0224796990926571
"OARD1",-0.0225050446339547
"RPL17",-0.0225356577207606
"MAN2C1",-0.0226727154213414
"KLHL10",-0.0230475913187997
"HSDL1",-0.0232000607791086
"WDR83",-0.0237106997611734
"PBRM1",-0.0238000597046158
"MDH2",-0.0238890570136454
"PPP1R37",-0.0239261901829235
"LRRC24",-0.0240511520465708
"MTX2",-0.0241241295866655
"HAT1",-0.0242554626486587
"TPTE2P5",-0.0248822916080728
"PRICKLE3",-0.0251621945992951
"NADKD1",-0.0254395987462357
"GLTSCR1L",-0.0254451490557306
"PEX7",-0.0254859329445486
"PLEKHN1",-0.0261339435009658
"DTL",-0.0261849592678458
"WDFY2",-0.0262645205584103
"CERKL",-0.026408522681911
"RHBDD2",-0.026539304837602
"NMU",-0.0265480732925496
"ZNF808",-0.0266706267509231
"KIAA1737",-0.0266774679642552
"AASDH",-0.0267237214433313
"STX6",-0.0269802084664855
"C12orf75",-0.0269828424610094
"ZNF491",-0.0270181335372327
"SDHAP2",-0.0270321656084569
"SDHAP1",-0.0270529266483825
"ZC3H8",-0.027442046024106
"IGSF8",-0.027492578919329
"MYLK4",-0.0275193517125365
"AX746885",-0.0275576750682299
"TALDO1",-0.0276325823655248
"ARHGEF37",-0.0278656098134305
"VPS9D1",-0.0280568092943879
"SCFD1",-0.0282562984085008
"NTAN1",-0.0283782182739386
"PLEKHO1",-0.0285333990762176
"STBD1",-0.0285901635549766
"BLOC1S5-TXNDC5",-0.0287630287983117
"ATP6V1H",-0.0289357307825477
"AK311113",-0.0290955206013571
"DHFR",-0.0294978976369719
"SLC16A1",-0.0296073811804265
"SUPT7L",-0.0297261156156578
"BID",-0.0298318617769741
"BCDIN3D",-0.0305284519807371
"PNISR",-0.0305920684306877
"PPP1R11",-0.0307302928100259
"HESX1",-0.0308531807789246
"C5orf42",-0.0310596184828938
"WRNIP1",-0.0311087371028402
"SESTD1",-0.0312369757215325
"TTF2",-0.0312716047140174
"SLC31A2",-0.0314733658157343
"EPS8",-0.0315428645996502
"CCDC174",-0.0316324304570934
"PIK3C2A",-0.0316637950080405
"ENTPD4",-0.0318468566943589
"CRELD2",-0.0319355847624123
"PDE12",-0.0320355812781225
"UBE2E2",-0.0320485652466066
"SLC16A4",-0.0320929246093617
"HEXA",-0.0323838695734432
"KATNA1",-0.0324029888328177
"GALC",-0.0324604358045103
"PTPRB",-0.0331413819466357
"CHADL",-0.0331689070788457
"TSEN2",-0.033259118960627
"AK3",-0.0332655910367637
"BRCA2",-0.0332824406709796
"SLC41A3",-0.0332827570425426
"SHC4",-0.0332839482294281
"SULF2",-0.0333450745168686
"PRKACB",-0.0336275460142116
"NFKB1",-0.0336410024428092
"ZNF517",-0.0336895153041762
"AOC3",-0.0337198184425871
"RNASE1",-0.0337667379396894
"NCAPH2",-0.0341649915006947
"GNRHR2",-0.0342267675060244
"EXT2",-0.0342300490078622
"BCAT2",-0.0343986834443998
"CRCT1",-0.0344614586127392
"TCTN2",-0.0345131785689275
"AMOT",-0.0346311144325375
"INTS12",-0.0347238437167539
"CWC25",-0.0347920960355816
"ZNF501",-0.0349000927136593
"LOC401321",-0.0349411382448736
"DDX17",-0.0349656580348494
"SERPINF1",-0.0350961379997757
"SCOC",-0.035154736139218
"PRRC1",-0.0352490087131872
"SLFN12",-0.0353457635041169
"VIPAS39",-0.0354302795255648
"C11orf48",-0.0356311397783285
"ARL9",-0.0357771321802112
"C1orf86",-0.0358852169733229
"SEPSECS",-0.036030592262102
"DFFA",-0.0360496539806765
"GOLPH3",-0.0361329732629728
"ETS2",-0.036243372816092
"VPS37C",-0.0362459197971221
"WBP4",-0.0362596882373031
"CYB561D2",-0.0365438460778272
"SLC25A29",-0.0365972548364787
"ATP1B1",-0.0368849492864444
"DENND1A",-0.0371156718629853
"SPOCK1",-0.0373439355291222
"TSNAXIP1",-0.0374728211217129
"HIBADH",-0.0375604198923431
"GNL2",-0.0376304346281339
"COX18",-0.0376795182131533
"SLC7A8",-0.0377462603074635
"ABHD16A",-0.0377503075586879
"ZFP69",-0.0378260097958479
"ZNF263",-0.0380846394047698
"SLC25A11",-0.0381840476020374
"PIK3IP1",-0.0385672159303785
"GAB3",-0.0387581179273187
"DBNDD2",-0.0388445273737264
"EMC6",-0.0388571464430039
"BC039561",-0.0388905381378378
"RBCK1",-0.0391043694616297
"DHRS11",-0.0391185905828817
"UBQLN2",-0.039285859357013
"B4GALNT1",-0.0396384140613065
"NAGS",-0.0398801121080348
"GPD1L",-0.040065784532287
"ARFGAP2",-0.0402519318967502
"CCDC136",-0.0402712798600171
"ASAH2",-0.0404186852887704
"RPL23",-0.0405800001597989
"INPP1",-0.0406723323644958
"SELRC1",-0.0407135074410503
"RBL1",-0.0407888083145043
"A2ML1",-0.0408929933802091
"ALPPL2",-0.0411776144652256
"KIAA1731",-0.0413319352132736
"OIP5",-0.0416454936188469
"DHX58",-0.0416517533948873
"ANK2",-0.0418095699887274
"TXNDC11",-0.0420034824903025
"RAD51D",-0.042605698523186
"RPS28",-0.0426143142538741
"ABCC6",-0.0427052884095663
"ANKRD20A8P",-0.0427070036513578
"PIK3C2G",-0.0427634846839319
"RPL22",-0.0434192002612082
"USP46",-0.0434724006408583
"MRFAP1L1",-0.0438843601846366
"ZNF33A",-0.0439871592987987
"KDM8",-0.0441819375029609
"TGFA",-0.0442247608779657
"NSMCE1",-0.0442425689074291
"POLD1",-0.0443909957902261
"ZCWPW1",-0.0445868628053886
"RIF1",-0.0446137702486821
"ARHGEF7",-0.0447267872495383
"ICA1",-0.0449648909729
"TEX10",-0.0450639917759831
"ATXN3",-0.045444128637509
"PIGP",-0.0455641737248184
"PEX3",-0.0457107915749093
"GNAI3",-0.0458959658888813
"GTPBP2",-0.0459024439783149
"SUGT1P3",-0.0460325093305229
"ZDHHC9",-0.0462057311783224
"TMEM17",-0.0462978313031677
"NPIPL2",-0.0463698316768656
"LOC100379224",-0.0465050542755683
"ING3",-0.0466390961065468
"ZNF761",-0.0469129925089643
"C16orf93",-0.0470983538013137
"AHCTF1P1",-0.047116134578792
"EIF4A3",-0.0472518437733977
"NKIRAS1",-0.0474226749801586
"C15orf41",-0.0474450417581814
"BEND3",-0.0475278964190213
"DOC2A",-0.0475946922446826
"ATP6AP1L",-0.0476601726254757
"PSEN2",-0.0477570966724232
"PLEKHA8",-0.0481923857240967
"PLEKHM3",-0.0484142153642886
"LY6G5B",-0.0485069788447116
"KIF2C",-0.0486108862765218
"SOGA1",-0.0488038391554911
"SERPINB7",-0.0488571519607823
"PET117",-0.0488723156746717
"AX747167",-0.0488960935744463
"ANKMY2",-0.0490490822583508
"NPAS1",-0.0492908947453522
"LRWD1",-0.0493222808138397
"KAT8",-0.0494822473996306
"AKT2",-0.0495472293813978
"NUP43",-0.0496107334181172
"CSNK1A1",-0.049788749279294
"DUSP5",-0.0498430823743056
"PGAP2",-0.049922067579684
"ACBD6",-0.0500506698830722
"CACNA1E",-0.0500666291326366
"SPOPL",-0.0504256526798869
"LOC81691",-0.0504699388781112
"VPS35",-0.0512270775355478
"DCUN1D1",-0.0513965231182815
"SLC25A45",-0.051467835489089
"RRAD",-0.0515049662032853
"CEBPB",-0.0519111537743906
"BMS1P1",-0.0519836903234971
"KIAA0319L",-0.0521997019911098
"NAA10",-0.052214658962306
"CDC7",-0.0522218192577817
"NOP58",-0.0522644298819416
"FBXW11",-0.0523664646267405
"PGAM5",-0.0524849445135552
"BTBD7",-0.0526511936566574
"TIMP4",-0.0526831730875559
"CCNA2",-0.0528333301946592
"IDI1",-0.0529200223225876
"UCK1",-0.0529871889769294
"STIM2",-0.0530272167934016
"TBC1D3P1-DHX40P1",-0.0531246647189443
"DHDDS",-0.0531728055716707
"TRMT5",-0.0536544783882532
"KIF20A",-0.0537725290013881
"MRPL3",-0.0537963345782674
"SLC11A2",-0.0538080234653782
"PCDHGB3",-0.0538082578235907
"MND1",-0.0538174216431372
"RPUSD3",-0.0538679940170751
"GDF15",-0.0538688694505249
"HAUS3",-0.0538939675930491
"RHCE",-0.0540086648541757
"SETDB2",-0.0540538489389546
"ARHGEF38",-0.054075091528012
"EPCAM",-0.0540874043529903
"RTTN",-0.0545980034263554
"SLC7A6OS",-0.0546807470613026
"STAT1",-0.0549406361088448
"LAMA2",-0.0549814255526027
"IER5",-0.0550839954463267
"ZNF442",-0.0553282528328353
"SIRT5",-0.0554456089902259
"MPLKIP",-0.055617240342662
"HECA",-0.0559088521693178
"TMBIM1",-0.0559928668950134
"NUBP1",-0.0560755393476774
"LRRC58",-0.0564380065292002
"TBC1D14",-0.0564988822927216
"WBSCR27",-0.0567249574262495
"TMX1",-0.0567913846647351
"LANCL2",-0.056841943745958
"VPS13C",-0.0568430945684171
"JOSD1",-0.0570557298806457
"PSD3",-0.0571843058227298
"ACOX1",-0.0575890605413607
"PLA2G4B",-0.0576136040005553
"AIMP1",-0.0576505618164229
"MZT1",-0.0577533151416498
"CLK3",-0.0577776317576372
"SLCO2A1",-0.0578427147513779
"OGFRL1",-0.0578448172687018
"EXOSC7",-0.0578458005547242
"TBC1D25",-0.0578731213806217
"NUDT5",-0.0580722824309323
"CACNB1",-0.0581161554541141
"AKR1B1",-0.0582148958244231
"BAHD1",-0.0582942375608237
"AK057978",-0.0583173199225535
"TMEM242",-0.0586319268072952
"TPRA1",-0.0587274091607503
"FBXO30",-0.0588190358228165
"GDE1",-0.0589482471258993
"FKBP9",-0.058967119384046
"SIRT7",-0.0590942236104293
"BC056407",-0.0592364765006216
"B4GALT7",-0.0593430950086518
"MRPS28",-0.0593494316333776
"GJC2",-0.0596202758529448
"ZNF391",-0.0596255561884798
"RASL12",-0.059797256541434
"C1orf56",-0.059925805802419
"TMPRSS7",-0.0600234001650465
"ZNF334",-0.0601609719915639
"FAM219B",-0.060669118464573
"C12orf10",-0.0607295520374775
"SLC4A7",-0.0608012868223212
"ZBTB40",-0.0609905492067203
"WWP2",-0.0609959362248534
"LOC100652768",-0.0613117805388116
"DDI2",-0.0614805404498181
"DSCR3",-0.0615095059013584
"ASAH1",-0.0615832224569058
"BUD13",-0.0616135775852062
"GLUD1",-0.0617051928699603
"HMBS",-0.0618795603481277
"TOPORS-AS1",-0.0619212079335125
"RFC2",-0.0619451979794897
"TIMM13",-0.0619970119296081
"ZFAND2B",-0.0622024258624148
"PPIB",-0.0622482753201914
"HFE",-0.062248845540231
"ZNF668",-0.062705716523745
"GSTT1",-0.0627103129672664
"HPX",-0.0630576153686803
"FIG4",-0.0631387008251347
"PCDHGB7",-0.0634889955751757
"AIM1L",-0.0636729133750457
"PTPN12",-0.0637256209733048
"PEBP1",-0.0641244230099709
"EIF4ENIF1",-0.0641571707635967
"ACBD7",-0.0641725767582703
"NPL",-0.0643003990061904
"MR1",-0.0644267986641559
"ARIH1",-0.0644729482447029
"HAUS5",-0.0646080158980052
"ADAT1",-0.064706553724966
"DDA1",-0.0647473270623709
"FJX1",-0.0647946356768689
"TMEM51-AS1",-0.0649107138160928
"SEC24A",-0.065080765444816
"GPANK1",-0.0650835975508
"TOMM40L",-0.0652700875350431
"ATPAF1",-0.0652858348242123
"AK123998",-0.0653560082469764
"FZD1",-0.0655331222452518
"HEXIM2",-0.0656069430483064
"AHCYL1",-0.0656157053031539
"ZFYVE1",-0.0660056489119997
"FANCC",-0.0661797853124687
"FAM81A",-0.0665181719865569
"WDR7",-0.066547380566495
"CASP5",-0.066630562718729
"SLC7A5P2",-0.0666576106789016
"ZKSCAN7",-0.0667073150325751
"HOXB4",-0.0669443708286518
"SARS2",-0.0670740777338046
"C2",-0.0671137271308766
"MBD4",-0.0671297064169657
"KLK10",-0.0680710689546549
"BRWD3",-0.0681246591495638
"ALDH3A1",-0.0682505130955594
"SLC27A3",-0.0682712443980572
"C7orf13",-0.0682937743276968
"NLK",-0.0683305017323
"SEPHS2",-0.0683643916112711
"DNAJB12",-0.0684496774942114
"SCO2",-0.0687158850349942
"NELFA",-0.0687345627358287
"KLK7",-0.0688177386783276
"SUPT3H",-0.0691819339127418
"ZBED1",-0.0694361305726887
"USP31",-0.0694798953174832
"SLC1A1",-0.069506269222891
"SPAG7",-0.0696588760565227
"TMEM176A",-0.0697101123826374
"CANX",-0.0697794896565731
"IK",-0.069945571255123
"KIAA1199",-0.0699772627173865
"TMEM173",-0.0701358350717614
"C1orf123",-0.0701375419874312
"PRKX",-0.0703030353814626
"VNN3",-0.0703257599317628
"EID2",-0.070395295734904
"GET4",-0.0705485130705987
"SDR39U1",-0.0707849412970141
"POLR3GL",-0.0708322057910215
"NUDCD3",-0.0708469744320126
"SNAPC3",-0.0710392202330803
"TAS2R30",-0.0712515020213451
"CCDC144CP",-0.0715656071750122
"AX748330",-0.0716196424235897
"ZNF619",-0.0716693667827062
"RPL7",-0.0718725295946068
"CNOT11",-0.0718752477523396
"CDC5L",-0.0719945497129874
"ABCB8",-0.0720706710141916
"RRAGA",-0.0726781028765893
"TPRN",-0.0726872601424623
"CSPG4P8",-0.0729594986977743
"CORO1B",-0.0730004142887923
"ATP6V1C1",-0.0734557746580602
"ERCC6L2",-0.0737125100517464
"PCSK4",-0.0738808453737482
"SNX21",-0.0739761147773113
"CHCHD3",-0.0742865943533124
"MEP1B",-0.0743958072557092
"PFKFB3",-0.0747912098412281
"NDNL2",-0.07492463386516
"LGI4",-0.0754520532341894
"PTGES3L",-0.0754680198428401
"WDR65",-0.0754685504705912
"UBE2D1",-0.0754753732167288
"NUDT18",-0.0755932868778452
"TRIM28",-0.0760606284081801
"RNF111",-0.0761424919201162
"AMZ2P1",-0.0762229485613877
"AMFR",-0.0762888378091074
"YARS2",-0.0764335423243281
"PARK2",-0.0765071497837229
"ZNF267",-0.0765980758586955
"MRM1",-0.076755705788536
"RSPH10B",-0.0767781699770683
"SEMA4B",-0.0768843260078535
"ALDH18A1",-0.0770137144867789
"MYO15A",-0.0772358729268186
"HELZ2",-0.0773683292478739
"LARP7",-0.077461752655247
"TTC17",-0.0776759630228982
"PIAS2",-0.0778180857899822
"DOPEY2",-0.0778893551050057
"MRPL28",-0.078064367584701
"CALM3",-0.0781794059848052
"RPE",-0.078414537768999
"CCP110",-0.0786753868329835
"TCF7L1",-0.0786840054970171
"GGN",-0.0787128180192464
"ATP6V1C2",-0.0787821102491297
"NPEPL1",-0.0788530540236222
"SLC31A1",-0.0789024140114009
"RSG1",-0.0789301612105369
"RBM27",-0.0790262758439008
"LOC388692",-0.079060979803386
"CD79A",-0.0793403252741428
"KLF4",-0.0794663366612965
"ATP6V0A2",-0.0795487918128252
"DMAP1",-0.0798608070869286
"BRSK2",-0.0799265542246535
"LOC494150",-0.0800232890873747
"ALDH8A1",-0.0801080338949261
"GALT",-0.080199100171219
"CORO7-PAM16",-0.080440069843656
"KIAA1908",-0.0806849518603245
"SPATS2",-0.0808168955748319
"WDTC1",-0.0808905694665391
"LRP2",-0.0809159561181357
"F8",-0.0809531696990733
"ZNF425",-0.0809626845224946
"WASH7P",-0.0810531604997055
"ZNF317",-0.0811364323874594
"SNX9",-0.0812541505421536
"FUCA1",-0.0813755828176036
"LINC00910",-0.0814522956985882
"APBB3",-0.0815108602099685
"SYPL1",-0.081520940428369
"PUF60",-0.0815299879827076
"AURKB",-0.0816037654799888
"KIAA1467",-0.0816483527454169
"SMNDC1",-0.0824292629243493
"BC050344",-0.0824320816136172
"TMEM200A",-0.0827235830941707
"ZNF606",-0.0828857337847487
"SS18L1",-0.0829234921142484
"FOXA3",-0.0830701661824423
"CYP4F11",-0.0830902387912047
"PANK4",-0.0832202668595416
"AX746750",-0.0834471261831083
"ZDHHC1",-0.0835569885236152
"PLA2R1",-0.0835820104759586
"NIP7",-0.0837066513953091
"SSTR5",-0.0838885588671284
"FANCI",-0.0841135085938397
"ADAM17",-0.0841606328373576
"HS1BP3",-0.0843222203520081
"ZNHIT2",-0.0844059651134927
"SLC35C2",-0.0846011011317703
"CIR1",-0.0846908919496966
"DNALI1",-0.0848756147914152
"DCTN5",-0.0849241870118247
"RIMS1",-0.0850773665322109
"PET112",-0.0853081784240413
"PDCL",-0.0854916550830516
"TM6SF2",-0.0858421240140483
"TRIM6",-0.0861960658030462
"THAP11",-0.0863664322316438
"EIF6",-0.0864222659126341
"KIF4A",-0.0867981165339437
"DCUN1D3",-0.0869930986115035
"CTSO",-0.0870720549674962
"AK299452",-0.0871061465025076
"STRIP1",-0.0871482432354687
"SUPT5H",-0.087171008796067
"SLC25A51",-0.0873600025620598
"SZT2",-0.0874080485421601
"ACOT11",-0.0878831230423617
"GTF3C4",-0.0880533671434209
"DQ598910",-0.0880939302897629
"TSPO2",-0.0883235902559855
"C19orf66",-0.0883339286024088
"TGFBRAP1",-0.0886443461166198
"TCTN3",-0.0886650245313401
"TCIRG1",-0.0887288174278011
"STARD10",-0.0892080930198838
"MCCC1",-0.0892937828298227
"ZNF660",-0.0893014214537363
"AHR",-0.0895340712431904
"SCAI",-0.0897426065969918
"NRBP1",-0.0898224959163898
"VKORC1",-0.0898784066096028
"STT3B",-0.0898795430248217
"ANKRD13A",-0.0898845740049678
"CLASP1",-0.0899024368529999
"ANXA9",-0.090054766520622
"DYRK4",-0.09011006120302
"PAXBP1",-0.0902437401866036
"RB1",-0.090357626149845
"TRIM52",-0.0906305486755365
"KNG1",-0.0912517044164497
"RERE",-0.0912696864471639
"AGO4",-0.0913441190761926
"TMEM33",-0.0914316663975995
"NEDD1",-0.0915636210875386
"GBGT1",-0.0916153572391635
"PVR",-0.0917313255012319
"LOC728024",-0.0920427653557801
"CDPF1",-0.0921047017860496
"BRF1",-0.092108281304124
"FBXO42",-0.0921891342450454
"RGS10",-0.0922065923383272
"RGPD5",-0.0925226229783553
"TMEM40",-0.0926962952264848
"C2orf44",-0.0927836379615914
"YWHAZ",-0.0928340902785188
"GCOM1",-0.0928789293708536
"QPCT",-0.0932527251916095
"LOC151009",-0.0933709741155028
"RFXAP",-0.093629940937419
"ACTR2",-0.0936519515582149
"GPSM2",-0.0936656450386964
"GPLD1",-0.0937132590645608
"TSPAN33",-0.0939401277321298
"SLC35F6",-0.0939655843916532
"C11orf84",-0.094154537537985
"CREB3",-0.0942184041587749
"SOX13",-0.0943774833072399
"JX088243",-0.0943970246760246
"PSPC1",-0.0943998869380853
"NFATC3",-0.0944316378453892
"TNF",-0.09450213823701
"RBM5",-0.0945434652519577
"AGAP9",-0.0946478661824942
"FZD4",-0.09466216139311
"APMAP",-0.0948894088465064
"TBC1D8",-0.0950843095958626
"TTC28",-0.0950992583154614
"JRKL",-0.0952364448701384
"BC014312",-0.0952590587587999
"PRIM1",-0.0954787578212926
"SMKR1",-0.0955355583976121
"APOBEC4",-0.0955364704932833
"PGC",-0.0955497003365087
"HOXB-AS3",-0.0956508231882462
"MAP3K5",-0.0957228269253576
"WASH3P",-0.0957519426522277
"HPRT1",-0.0959051578379533
"SF3B14",-0.0960213466152212
"PPARGC1B",-0.0960781414487613
"MMP9",-0.0961579135793788
"HAAO",-0.0961686267857503
"NEU4",-0.0963248565663731
"LOC100294362",-0.0965157834599625
"TUBB6",-0.0966930893552061
"AFF3",-0.096725444572992
"NCOA1",-0.0968318882431625
"PHF10",-0.0970114067649606
"GNAL",-0.0970198430294599
"BTAF1",-0.0970792743226298
"EML6",-0.0976110749380786
"CRYAB",-0.0976704391312886
"CLUAP1",-0.0977292228604653
"CLIP1",-0.0977739690839698
"ESD",-0.0978198917561358
"CBR3-AS1",-0.0981575889014056
"FDXACB1",-0.0981975610957132
"GNPNAT1",-0.09840461536375
"VMO1",-0.0984897973991717
"MLLT4",-0.0984933762323885
"TUBGCP4",-0.0986603040841106
"HSD11B1L",-0.0988294273682293
"ZDHHC23",-0.0988445039781707
"LIMCH1",-0.0988835879725563
"TRAF3",-0.100167377740355
"EIF2S3",-0.10029798759696
"WDR54",-0.100626544766139
"FLJ39739",-0.100987648626095
"ZNF395",-0.101049713779323
"NTN5",-0.101172669818726
"ZNF607",-0.10119098588614
"HIST2H2BC",-0.101612140456857
"GLRA3",-0.101653457355508
"HIST1H3H",-0.101721911126761
"SLC35E2",-0.101766384711755
"SULT1E1",-0.101909145883927
"DNM2",-0.101939738495973
"NEK1",-0.102066199738398
"C9orf116",-0.102324683494837
"ZNF641",-0.102499902192011
"TCTN1",-0.102509528269495
"BC033739",-0.102549249981754
"SYT11",-0.102601541774323
"STRC",-0.10264608012254
"SLC7A9",-0.102792125680562
"PALLD",-0.103154316399737
"BC000869",-0.103446380628886
"C4orf48",-0.104371423883994
"BDH2",-0.104411392985951
"FGD2",-0.104483966605671
"UCHL1",-0.104653985847127
"GPATCH3",-0.104703990809168
"FAM122C",-0.104740460413272
"GUCY1B2",-0.104895369696898
"JMJD4",-0.105341571584834
"CENPP",-0.105465253348721
"ENKD1",-0.10557641069699
"CDK11A",-0.105909730299111
"AK123872",-0.10630323337342
"GRIN3B",-0.106311018306431
"DKFZp434C0631",-0.106571760912403
"ODF3B",-0.106624026689233
"CLDN16",-0.107181824139667
"MFRP",-0.107243377263363
"GALR2",-0.107244940837376
"LINC00266-1",-0.107347755029687
"ZNF204P",-0.107532486219267
"HECTD3",-0.107575814483049
"FBXO45",-0.107909107904884
"LOC653501",-0.107961665677163
"ELP3",-0.107965156304196
"RWDD4",-0.108141465600007
"RAB12",-0.108236950642932
"SKAP2",-0.108265299513636
"ATP1A3",-0.108349794966725
"IP6K2",-0.108362684787744
"TLR1",-0.10855367281235
"EFTUD1",-0.108714583609724
"CD59",-0.108922829707167
"CHMP3",-0.108944709963141
"FKBP1A",-0.109028619564855
"HIST1H2BL",-0.10904704071059
"ZNF69",-0.109085506113245
"SLC5A3",-0.109762219816764
"KIF22",-0.109844344039577
"TSPY26P",-0.109929725749162
"CNPPD1",-0.110070766655606
"C16orf58",-0.11028288287644
"HES4",-0.110285909496913
"MTMR12",-0.110441354050028
"SCARNA17",-0.110685256035955
"ZNF19",-0.111003166156156
"RPP30",-0.111273264754091
"SLC25A32",-0.111752323504237
"TBL2",-0.111759639176675
"OLFM4",-0.111991179670979
"FAM120AOS",-0.112062852156815
"EPS8L3",-0.112072202206253
"C12orf5",-0.112092373561266
"ZNF100",-0.11219712214475
"FAM46C",-0.11232244666469
"PAK2",-0.112396580145824
"WIBG",-0.112694320319774
"ABO",-0.11270308070962
"VPS37D",-0.112948880804553
"TMEM9B",-0.113063718318828
"ZNF763",-0.113172826066322
"ARSE",-0.113221057070494
"TMEM11",-0.113402478497885
"ATP9A",-0.113402817146265
"EIF2AK2",-0.113475411531853
"TEC",-0.113911495300973
"CCS",-0.113947029124273
"STK38",-0.113995751437092
"ABL2",-0.114317504992502
"CXorf40A",-0.114469622933902
"MOAP1",-0.114645733320556
"TPM3P9",-0.115036314823887
"RPL3",-0.115044780064533
"HOXA-AS3",-0.115103793556897
"LOC554206",-0.115109142264781
"CTSK",-0.115208437158174
"TAS2R43",-0.115277035549284
"ZNF547",-0.115603853073037
"AMPD3",-0.115722325448741
"ETV3",-0.115817493210356
"XK",-0.116307590669884
"PCDHGB1",-0.116424212235442
"ENY2",-0.116624595829624
"SPRY1",-0.116626924090801
"LIX1L",-0.116735574709609
"APOBEC3G",-0.116971747135234
"PYCRL",-0.116974008346862
"UBAP1",-0.11732985165046
"KLK6",-0.117393681476134
"GRHL1",-0.117580965828073
"DCST2",-0.117657940725847
"DPH1",-0.117660364315552
"ITPR1",-0.11782259511482
"FAM8A1",-0.118081602371806
"ACTR3B",-0.118130353970714
"DOK3",-0.118339201415504
"RAB6C",-0.118397808421479
"SP1",-0.118492761756907
"LOC650368",-0.11851377087069
"PPAP2A",-0.118656644484383
"CXCR3",-0.118834491001701
"REPS1",-0.1190388499929
"DHPS",-0.119064732335596
"C12orf43",-0.119242226818235
"TIFA",-0.119330716784821
"BCKDHB",-0.119384058178523
"GRB7",-0.119429960074133
"RMND5A",-0.120011766595068
"SCPEP1",-0.120157571771913
"AK097803",-0.120185798150435
"TMEM198",-0.120196152633562
"ZNF792",-0.120265586813816
"ZNF174",-0.120424102408158
"KIAA1524",-0.120758580234933
"TRIM33",-0.120940778117156
"PPP1R13B",-0.121047873051911
"PELO",-0.121169343816176
"APTX",-0.121536313721849
"ZNF665",-0.121642596527592
"TPM3",-0.121765756014153
"TLE1",-0.121847204161989
"PWWP2A",-0.12214338622858
"TARDBP",-0.123767288359061
"ARHGEF25",-0.123879343770146
"SULT1A4",-0.123929001595186
"AP5Z1",-0.123978682849443
"C17orf80",-0.124176929537903
"UCHL5",-0.124426078913339
"HMGN2P46",-0.124580181786647
"CCNI2",-0.124928820348013
"CCDC69",-0.125014273976875
"RAB3GAP2",-0.125091171868176
"GDPD3",-0.125831693774962
"ZNF514",-0.125835680475244
"KISS1",-0.126149549265428
"ACY1",-0.126195139110687
"CSGALNACT1",-0.126229603143595
"LMBR1L",-0.126411348556814
"RIOK2",-0.126437236523741
"RPL10",-0.127127749734257
"LOC389906",-0.127202484870807
"PPM1L",-0.1275700478949
"PSMG4",-0.127724372823779
"WNK2",-0.12819087654642
"AK127124",-0.128193864040025
"GINS2",-0.128207786261556
"DHX57",-0.128353043941833
"CEP290",-0.128375914033482
"ATG4D",-0.128641104097419
"CAPNS2",-0.12872140632965
"C10orf32-AS3MT",-0.128780753954786
"SPRYD7",-0.12956606051029
"ZNF655",-0.129746831103495
"C3orf35",-0.12976047127495
"MYPOP",-0.129797371990295
"CEP350",-0.130062602743392
"HLA-DQB1",-0.130238039236156
"TRIP10",-0.130311699674143
"TRMT10B",-0.130680740357489
"METAP1",-0.130739650262872
"OGDH",-0.130780199602686
"IL1R1",-0.130792614829895
"RAI14",-0.131206767791434
"IL33",-0.131354789166789
"CCNF",-0.13153074119822
"UGT2A3",-0.131818036317855
"RNASE7",-0.131857936705112
"FANK1",-0.131870105377804
"KIRREL",-0.132066852541725
"SMIM8",-0.132202695687312
"SPATA25",-0.132516062699873
"CDH13",-0.132671298602516
"PVRL2",-0.133013081555603
"GPATCH11",-0.133055704382211
"SLC25A21",-0.133246748093348
"ATP6V1E2",-0.133272989655729
"ANKRD42",-0.133479665675524
"COX10",-0.133513626759074
"ZNF587",-0.133646558083281
"AK096314",-0.133745407407315
"NFU1",-0.133808434217753
"GLOD4",-0.133934406549733
"KDM1B",-0.133981759973533
"LOC550112",-0.134230123063115
"GBA",-0.13430326901694
"RND1",-0.134337644658437
"SMOX",-0.134342671849345
"SRSF8",-0.1343829594046
"PPIA",-0.134762517736057
"SLC35A2",-0.134788642820366
"ZNF160",-0.135424039216239
"SDF2L1",-0.135454522448519
"KTI12",-0.135847300042973
"RABL2B",-0.135901930536313
"BBX",-0.13591059551192
"ASMTL",-0.135938364787776
"MTHFS",-0.136012419787587
"ADAM20",-0.136063787551118
"EMX1",-0.136159834419306
"GOSR2",-0.136211880439006
"YIPF5",-0.136352954092835
"CIITA",-0.136889029692202
"SPDYE2B",-0.136901098420358
"PIP5K1A",-0.136947535854431
"NME7",-0.137173868765879
"HBS1L",-0.137209637219974
"TXNL1",-0.13728457497556
"CCL15-CCL14",-0.137433695565463
"MAPK15",-0.137644374549771
"PRKCE",-0.137684788676964
"PGBD2",-0.137908911308646
"AK093534",-0.13791141530644
"HSD11B2",-0.137928181059258
"BANK1",-0.137950092770328
"MYO6",-0.138134760216723
"DUSP2",-0.13825663227767
"LOC100289561",-0.138284299987145
"AX747193",-0.138351228444647
"RBM23",-0.138364290573057
"PPP2R5E",-0.138699167739658
"C11orf53",-0.138985976495638
"POGZ",-0.139055704458111
"CCDC22",-0.139118582121314
"PRKDC",-0.139281138617221
